fact_id,raw_text,source_page,source_name,last_updated,schema_type,topic,theme,theme_group,sub_theme,astrological_trigger_json,ai_summary
9aa303cf253cd5aa66dc2543c38195be9ffac05042bdfe446f0b1b41de15f862,"0.4 Graha-Drishti (Planetary Aspects)
● All planets: 7th aspect.
● Jupiter: also 5th and 9th.",p74,GeminiAI-2,2025-09-24T05:40:25.333105,aspect,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""aspect"", ""source_planet"": ""all planets"", ""target_house"": 7, ""relative_aspect_number"": 7, ""planet_nature"": null, ""source_sign"": null, ""target_sign"": null, ""strength"": null}","All planets cast a 7th aspect. Jupiter additionally casts a 5th and 9th aspect. (Additional Context: The 7th aspect generally signifies partnerships, marriage, and open enemies. Jupiter's 5th aspect suggests influences on children, creativity, and speculation, while the 9th aspect relates to luck, higher learning, and long journeys.)"
ab45aa529d3f7fab0a66ace7856debdde6a86bd50beb8f9d67a882d4264ecaf4,"0.4 Graha-Drishti (Planetary Aspects)
● All planets: 7th aspect.
● Jupiter: also 5th and 9th.",p74,GeminiAI-2,2025-09-24T05:40:25.333113,planet_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""planet_profile"", ""planet_name"": null, ""house"": null, ""aspects_house"": [7], ""karaka_for"": null, ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","All planets aspect the 7th house from their position. Jupiter also aspects the 5th and 9th houses. (Additional Context: Planetary aspects, especially to the 7th, 5th, and 9th houses, can significantly influence the themes related to these houses.  The 7th house is associated with partnerships, marriage, and public image. The 5th house represents creativity, romance, and children. The 9th house signifies higher learning, spirituality, and long journeys. Jupiter's aspects to these houses can bring opportunities and growth in these areas.)"
928c300abe96374ae6eea7a4283c513d16c1a61f7cc047dbaaa5037d4c34ed83,"0.5 Functional Nature by Lagna
● Trinal lords (1/5/9) are functionally benefic; dusthana lords (6/8/12) tend malefic; 2/11
are acquisitive; kendras (1/4/7/10) stabilize.
● Kendradhipati dosha can dampen pure benefics that own only kendras.
● Yoga-karakas (e.g., Saturn for Taurus/Libra; Mars for Cancer/Leo) can deliver
exceptional results in their periods.
Implement a functional score per planet per lagna and multiply with natural
beneficence/maleficence.",p75,GeminiAI-2,2025-09-24T05:48:22.962231,dosha,,"Foundational Concepts,yogas",Astrological Principles,"definition,general_principle","{""type"": ""dosha"", ""name"": ""Kendradhipati Dosha"", ""components"": ""1""}","Planets owning trine houses (1st, 5th, 9th) from the ascendant generally act as benefics, while those owning dusthanas (6th, 8th, 12th) tend to be malefic.  Houses 2nd and 11th are related to acquisitions or gains.  Planets owning Kendra houses (1st, 4th, 7th, 10th) offer stability but can also cause Kendradhipati Dosha, reducing their beneficence if they only own Kendra houses. Yogakaraka planets (like Saturn for Taurus/Libra ascendants and Mars for Cancer/Leo ascendants) can produce excellent outcomes during their planetary periods. A functional score for each planet should be calculated based on the ascendant and multiplied by its natural benefic or malefic nature. (Additional Context: Kendradhipati Dosha can weaken the positive effects of planets, especially if they are natural benefics.  While Kendra lords provide stability, they may also bring challenges or delays in the areas they govern. The strength of Yogakaraka planets depends on their placement and aspects.)"
26fcca69d3f66b8f3be009228e82b5081465db0d4279a0123172f06149f130ae,"0.5 Functional Nature by Lagna
● Trinal lords (1/5/9) are functionally benefic; dusthana lords (6/8/12) tend malefic; 2/11
are acquisitive; kendras (1/4/7/10) stabilize.
● Kendradhipati dosha can dampen pure benefics that own only kendras.
● Yoga-karakas (e.g., Saturn for Taurus/Libra; Mars for Cancer/Leo) can deliver
exceptional results in their periods.
Implement a functional score per planet per lagna and multiply with natural
beneficence/maleficence.",p75,GeminiAI-2,2025-09-24T05:48:22.962289,dosha,,"Foundational Concepts,yogas",Astrological Principles,"definition,general_principle","{""type"": ""dosha"", ""name"": ""Kendradhipati Dosha"", ""components"": ""4""}","Planets owning trine houses (1st, 5th, 9th) from the ascendant generally act as benefics, while those owning dusthanas (6th, 8th, 12th) tend to be malefic.  Houses 2nd and 11th are related to acquisitions or gains.  Planets owning Kendra houses (1st, 4th, 7th, 10th) offer stability but can also cause Kendradhipati Dosha, reducing their beneficence if they only own Kendra houses. Yogakaraka planets (like Saturn for Taurus/Libra ascendants and Mars for Cancer/Leo ascendants) can produce excellent outcomes during their planetary periods. A functional score for each planet should be calculated based on the ascendant and multiplied by its natural benefic or malefic nature. (Additional Context: Kendradhipati Dosha can weaken the positive effects of planets, especially if they are natural benefics.  While Kendra lords provide stability, they may also bring challenges or delays in the areas they govern. The strength of Yogakaraka planets depends on their placement and aspects.)"
1a13c2853cfe0b5983474d3f5ea190a03d24401a7b7f939790100a4de714503b,"0.5 Functional Nature by Lagna
● Trinal lords (1/5/9) are functionally benefic; dusthana lords (6/8/12) tend malefic; 2/11
are acquisitive; kendras (1/4/7/10) stabilize.
● Kendradhipati dosha can dampen pure benefics that own only kendras.
● Yoga-karakas (e.g., Saturn for Taurus/Libra; Mars for Cancer/Leo) can deliver
exceptional results in their periods.
Implement a functional score per planet per lagna and multiply with natural
beneficence/maleficence.",p75,GeminiAI-2,2025-09-24T05:48:22.962313,dosha,,"Foundational Concepts,yogas",Astrological Principles,"definition,general_principle","{""type"": ""dosha"", ""name"": ""Kendradhipati Dosha"", ""components"": ""7""}","Planets owning trine houses (1st, 5th, 9th) from the ascendant generally act as benefics, while those owning dusthanas (6th, 8th, 12th) tend to be malefic.  Houses 2nd and 11th are related to acquisitions or gains.  Planets owning Kendra houses (1st, 4th, 7th, 10th) offer stability but can also cause Kendradhipati Dosha, reducing their beneficence if they only own Kendra houses. Yogakaraka planets (like Saturn for Taurus/Libra ascendants and Mars for Cancer/Leo ascendants) can produce excellent outcomes during their planetary periods. A functional score for each planet should be calculated based on the ascendant and multiplied by its natural benefic or malefic nature. (Additional Context: Kendradhipati Dosha can weaken the positive effects of planets, especially if they are natural benefics.  While Kendra lords provide stability, they may also bring challenges or delays in the areas they govern. The strength of Yogakaraka planets depends on their placement and aspects.)"
008d1ac8b62fb5bcbf9497c67c3ce4c47d3b3821fd100f291672aa69343cd37c,"0.5 Functional Nature by Lagna
● Trinal lords (1/5/9) are functionally benefic; dusthana lords (6/8/12) tend malefic; 2/11
are acquisitive; kendras (1/4/7/10) stabilize.
● Kendradhipati dosha can dampen pure benefics that own only kendras.
● Yoga-karakas (e.g., Saturn for Taurus/Libra; Mars for Cancer/Leo) can deliver
exceptional results in their periods.
Implement a functional score per planet per lagna and multiply with natural
beneficence/maleficence.",p75,GeminiAI-2,2025-09-24T05:48:22.962333,dosha,,"Foundational Concepts,yogas",Astrological Principles,"definition,general_principle","{""type"": ""dosha"", ""name"": ""Kendradhipati Dosha"", ""components"": ""10""}","Planets owning trine houses (1st, 5th, 9th) from the ascendant generally act as benefics, while those owning dusthanas (6th, 8th, 12th) tend to be malefic.  Houses 2nd and 11th are related to acquisitions or gains.  Planets owning Kendra houses (1st, 4th, 7th, 10th) offer stability but can also cause Kendradhipati Dosha, reducing their beneficence if they only own Kendra houses. Yogakaraka planets (like Saturn for Taurus/Libra ascendants and Mars for Cancer/Leo ascendants) can produce excellent outcomes during their planetary periods. A functional score for each planet should be calculated based on the ascendant and multiplied by its natural benefic or malefic nature. (Additional Context: Kendradhipati Dosha can weaken the positive effects of planets, especially if they are natural benefics.  While Kendra lords provide stability, they may also bring challenges or delays in the areas they govern. The strength of Yogakaraka planets depends on their placement and aspects.)"
e2a79c7adff8b5986b3517f26f728020ed081d06bf63c47d15d1723e5dc2d27f,"0.5 Functional Nature by Lagna
● Trinal lords (1/5/9) are functionally benefic; dusthana lords (6/8/12) tend malefic; 2/11
are acquisitive; kendras (1/4/7/10) stabilize.
● Kendradhipati dosha can dampen pure benefics that own only kendras.
● Yoga-karakas (e.g., Saturn for Taurus/Libra; Mars for Cancer/Leo) can deliver
exceptional results in their periods.
Implement a functional score per planet per lagna and multiply with natural
beneficence/maleficence.",p75,GeminiAI-2,2025-09-24T05:48:25.562726,house_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": ""trine"", ""karakas"": [""Saturn"", ""Mars""], ""significations"": []}","This text describes the functional nature of planets based on their lordship over houses from the lagna. Trine lords (1st, 5th, 9th houses) are generally benefic, while dusthana lords (6th, 8th, 12th houses) tend to be malefic. Lords of the 2nd and 11th houses are acquisitive, and kendra lords (1st, 4th, 7th, 10th houses) have a stabilizing influence.  Kendradhipati dosha can weaken benefics that only own kendras. Yoga-karakas, like Saturn for Taurus/Libra and Mars for Cancer/Leo lagnas, can produce exceptional results during their planetary periods. A functional score for each planet relative to each lagna should be implemented and multiplied by the planet's natural benefic/malefic nature. (Additional Context: The concept of functional beneficence and maleficence suggests a nuanced approach to planetary influences, going beyond the traditional categorization of planets as solely benefic or malefic. This system considers the specific house lordship of each planet from the lagna to determine its functional role in a chart.  The mention of kendradhipati dosha highlights the potential downsides of planets owning only angular houses, suggesting they may struggle to fully express their benefic nature.  The emphasis on yoga-karakas underscores their potential to bring significant positive outcomes during their periods.)"
d8c95e3f3b1ce097f932ac60320637de1cb906dfbeff03f2c8bf6914c5cb1242,"0.5 Functional Nature by Lagna
● Trinal lords (1/5/9) are functionally benefic; dusthana lords (6/8/12) tend malefic; 2/11
are acquisitive; kendras (1/4/7/10) stabilize.
● Kendradhipati dosha can dampen pure benefics that own only kendras.
● Yoga-karakas (e.g., Saturn for Taurus/Libra; Mars for Cancer/Leo) can deliver
exceptional results in their periods.
Implement a functional score per planet per lagna and multiply with natural
beneficence/maleficence.",p75,GeminiAI-2,2025-09-24T05:48:25.562824,house_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": ""dusthana"", ""karakas"": [""Saturn"", ""Mars""], ""significations"": []}","This text describes the functional nature of planets based on their lordship over houses from the lagna. Trine lords (1st, 5th, 9th houses) are generally benefic, while dusthana lords (6th, 8th, 12th houses) tend to be malefic. Lords of the 2nd and 11th houses are acquisitive, and kendra lords (1st, 4th, 7th, 10th houses) have a stabilizing influence.  Kendradhipati dosha can weaken benefics that only own kendras. Yoga-karakas, like Saturn for Taurus/Libra and Mars for Cancer/Leo lagnas, can produce exceptional results during their planetary periods. A functional score for each planet relative to each lagna should be implemented and multiplied by the planet's natural benefic/malefic nature. (Additional Context: The concept of functional beneficence and maleficence suggests a nuanced approach to planetary influences, going beyond the traditional categorization of planets as solely benefic or malefic. This system considers the specific house lordship of each planet from the lagna to determine its functional role in a chart.  The mention of kendradhipati dosha highlights the potential downsides of planets owning only angular houses, suggesting they may struggle to fully express their benefic nature.  The emphasis on yoga-karakas underscores their potential to bring significant positive outcomes during their periods.)"
0590909913ecc9a2fb93804a61e30dd3ad12f19e8690bce25b225dd2c5dbf9cd,"0.5 Functional Nature by Lagna
● Trinal lords (1/5/9) are functionally benefic; dusthana lords (6/8/12) tend malefic; 2/11
are acquisitive; kendras (1/4/7/10) stabilize.
● Kendradhipati dosha can dampen pure benefics that own only kendras.
● Yoga-karakas (e.g., Saturn for Taurus/Libra; Mars for Cancer/Leo) can deliver
exceptional results in their periods.
Implement a functional score per planet per lagna and multiply with natural
beneficence/maleficence.",p75,GeminiAI-2,2025-09-24T05:48:25.562913,house_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": ""acquisitive"", ""karakas"": [""Saturn"", ""Mars""], ""significations"": []}","This text describes the functional nature of planets based on their lordship over houses from the lagna. Trine lords (1st, 5th, 9th houses) are generally benefic, while dusthana lords (6th, 8th, 12th houses) tend to be malefic. Lords of the 2nd and 11th houses are acquisitive, and kendra lords (1st, 4th, 7th, 10th houses) have a stabilizing influence.  Kendradhipati dosha can weaken benefics that only own kendras. Yoga-karakas, like Saturn for Taurus/Libra and Mars for Cancer/Leo lagnas, can produce exceptional results during their planetary periods. A functional score for each planet relative to each lagna should be implemented and multiplied by the planet's natural benefic/malefic nature. (Additional Context: The concept of functional beneficence and maleficence suggests a nuanced approach to planetary influences, going beyond the traditional categorization of planets as solely benefic or malefic. This system considers the specific house lordship of each planet from the lagna to determine its functional role in a chart.  The mention of kendradhipati dosha highlights the potential downsides of planets owning only angular houses, suggesting they may struggle to fully express their benefic nature.  The emphasis on yoga-karakas underscores their potential to bring significant positive outcomes during their periods.)"
bb86299581a37ac8b084837a97d0391872c73d055c106e6fb1f684f42ca882c0,"0.5 Functional Nature by Lagna
● Trinal lords (1/5/9) are functionally benefic; dusthana lords (6/8/12) tend malefic; 2/11
are acquisitive; kendras (1/4/7/10) stabilize.
● Kendradhipati dosha can dampen pure benefics that own only kendras.
● Yoga-karakas (e.g., Saturn for Taurus/Libra; Mars for Cancer/Leo) can deliver
exceptional results in their periods.
Implement a functional score per planet per lagna and multiply with natural
beneficence/maleficence.",p75,GeminiAI-2,2025-09-24T05:48:25.562941,house_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": ""kendra"", ""karakas"": [""Saturn"", ""Mars""], ""significations"": []}","This text describes the functional nature of planets based on their lordship over houses from the lagna. Trine lords (1st, 5th, 9th houses) are generally benefic, while dusthana lords (6th, 8th, 12th houses) tend to be malefic. Lords of the 2nd and 11th houses are acquisitive, and kendra lords (1st, 4th, 7th, 10th houses) have a stabilizing influence.  Kendradhipati dosha can weaken benefics that only own kendras. Yoga-karakas, like Saturn for Taurus/Libra and Mars for Cancer/Leo lagnas, can produce exceptional results during their planetary periods. A functional score for each planet relative to each lagna should be implemented and multiplied by the planet's natural benefic/malefic nature. (Additional Context: The concept of functional beneficence and maleficence suggests a nuanced approach to planetary influences, going beyond the traditional categorization of planets as solely benefic or malefic. This system considers the specific house lordship of each planet from the lagna to determine its functional role in a chart.  The mention of kendradhipati dosha highlights the potential downsides of planets owning only angular houses, suggesting they may struggle to fully express their benefic nature.  The emphasis on yoga-karakas underscores their potential to bring significant positive outcomes during their periods.)"
90515829621d5d61176b3a493d91656d67178d23ce44298d991b2e03ba54a55e,"0.5 Functional Nature by Lagna
● Trinal lords (1/5/9) are functionally benefic; dusthana lords (6/8/12) tend malefic; 2/11
are acquisitive; kendras (1/4/7/10) stabilize.
● Kendradhipati dosha can dampen pure benefics that own only kendras.
● Yoga-karakas (e.g., Saturn for Taurus/Libra; Mars for Cancer/Leo) can deliver
exceptional results in their periods.
Implement a functional score per planet per lagna and multiply with natural
beneficence/maleficence.",p75,GeminiAI-2,2025-09-24T05:48:25.404627,planet_profile,,Foundational Concepts,Astrological Principles,"classification,definition,general_principle","{""type"": ""planet_profile"", ""planet_name"": ""Saturn"", ""house"": null, ""aspects_house"": null, ""karaka_for"": ""Taurus"", ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","This text discusses the functional nature of planets based on the ascendant (lagna). Trine lords (1st, 5th, 9th houses) generally act as benefics, while dusthana lords (6th, 8th, 12th houses) tend to be malefic.  2nd and 11th house lords are acquisitive, and angular house lords (1st, 4th, 7th, 10th) have a stabilizing influence.  Angular lord affliction (kendradhipati dosha) can weaken the positive effects of planets owning only angular houses. Yoga-karakas, like Saturn for Taurus and Libra ascendants or Mars for Cancer and Leo ascendants, can produce exceptional outcomes during their planetary periods.  A functional score for each planet relative to each ascendant is suggested, multiplied by the planet's natural benefic or malefic nature. (Additional Context: The concept of functional beneficence and maleficence suggests a dynamic interplay between a planet's inherent nature and its lordship over specific houses relative to the ascendant. This system helps refine predictions by considering the contextual influence of house rulerships.)"
2da364d8e5da9998d89b3c59e5ed6eab4b0b88b8a2f61b1691781cbecdea3013,"0.5 Functional Nature by Lagna
● Trinal lords (1/5/9) are functionally benefic; dusthana lords (6/8/12) tend malefic; 2/11
are acquisitive; kendras (1/4/7/10) stabilize.
● Kendradhipati dosha can dampen pure benefics that own only kendras.
● Yoga-karakas (e.g., Saturn for Taurus/Libra; Mars for Cancer/Leo) can deliver
exceptional results in their periods.
Implement a functional score per planet per lagna and multiply with natural
beneficence/maleficence.",p75,GeminiAI-2,2025-09-24T05:48:25.404728,planet_profile,,Foundational Concepts,Astrological Principles,"classification,definition,general_principle","{""type"": ""planet_profile"", ""planet_name"": ""Saturn"", ""house"": null, ""aspects_house"": null, ""karaka_for"": ""Libra"", ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","This text discusses the functional nature of planets based on the ascendant (lagna). Trine lords (1st, 5th, 9th houses) generally act as benefics, while dusthana lords (6th, 8th, 12th houses) tend to be malefic.  2nd and 11th house lords are acquisitive, and angular house lords (1st, 4th, 7th, 10th) have a stabilizing influence.  Angular lord affliction (kendradhipati dosha) can weaken the positive effects of planets owning only angular houses. Yoga-karakas, like Saturn for Taurus and Libra ascendants or Mars for Cancer and Leo ascendants, can produce exceptional outcomes during their planetary periods.  A functional score for each planet relative to each ascendant is suggested, multiplied by the planet's natural benefic or malefic nature. (Additional Context: The concept of functional beneficence and maleficence suggests a dynamic interplay between a planet's inherent nature and its lordship over specific houses relative to the ascendant. This system helps refine predictions by considering the contextual influence of house rulerships.)"
a7157c4197860041d12c7fa039715c302b7f8cd7df0b6f71a4f4606da9941918,"0.5 Functional Nature by Lagna
● Trinal lords (1/5/9) are functionally benefic; dusthana lords (6/8/12) tend malefic; 2/11
are acquisitive; kendras (1/4/7/10) stabilize.
● Kendradhipati dosha can dampen pure benefics that own only kendras.
● Yoga-karakas (e.g., Saturn for Taurus/Libra; Mars for Cancer/Leo) can deliver
exceptional results in their periods.
Implement a functional score per planet per lagna and multiply with natural
beneficence/maleficence.",p75,GeminiAI-2,2025-09-24T05:48:24.666380,house_group_definition,,Foundational Concepts,Astrological Principles,"classification,definition,general_principle","{""type"": ""house_group_definition"", ""group_name"": ""Trinal Houses"", ""houses"": 1, ""description"": ""Functionally benefic""}","Trinal houses (1st, 5th, 9th) are generally benefic, while dusthana houses (6th, 8th, 12th) tend to be malefic.  2nd and 11th houses are acquisitive, and kendra houses (1st, 4th, 7th, 10th) provide stability.  Kendradhipati dosha can weaken benefics ruling only kendras. Yoga-karakas can produce exceptional outcomes during their planetary periods. A functional score per planet per lagna should be implemented and multiplied with natural beneficence/maleficence. (Additional Context: The text emphasizes a functional approach to assessing planetary influence, suggesting a nuanced perspective beyond traditional categorization of benefics and malefics.  Calculating a functional score based on lagna and multiplying it with natural beneficence/maleficence allows for a more precise evaluation of planetary impact.)"
