fact_id,raw_text,source_page,source_name,last_updated,schema_type,topic,theme,theme_group,sub_theme,astrological_trigger_json,ai_summary
2fb1bb4577a8ef0e6a0e92a82ce043996ab1bc2371d62a013fd0f1936529ffa1,"10. Aspects to the 10th House (Karma Bhava): An aspect to the 10th House determines career, public status, and actions. All planetary aspects to the 10th house are potent. Saturn's aspect gives a slow but steady rise; the Sun's aspect gives authority; Mars' aspect gives ambition.",p21,GeminiAI-Add,2025-09-24T20:54:52.154562,planet_profile,,career_public_life,"Career Dynamics,Prominence & Governance","authority_leadership,career_stability_longevity","{""type"": ""planet_profile"", ""planet_name"": null, ""house"": null, ""aspects_house"": 10, ""karaka_for"": ""actions"", ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","Planetary aspects to the 10th House (Karma Bhava) significantly influence career, public status, and actions. Saturn's aspect to the 10th house leads to a slow and steady career rise. The Sun's aspect grants authority, while Mars' aspect fosters ambition. (Additional Context: While the text highlights the impact of Saturn, Sun, and Mars aspects on the 10th house, the effects of other planetary aspects are not mentioned.  A complete analysis would consider the influences of all planets aspecting the 10th house, including benefics like Jupiter and Venus, and malefics like Rahu and Ketu.  The sign occupying the 10th house and its lord's placement would further refine the interpretation.)"
1578c4458b427f056e428485832561a32fdc1ee7d3f37ca865548aac25863d30,"10. Aspects to the 10th House (Karma Bhava): An aspect to the 10th House determines career, public status, and actions. All planetary aspects to the 10th house are potent. Saturn's aspect gives a slow but steady rise; the Sun's aspect gives authority; Mars' aspect gives ambition.",p21,GeminiAI-Add,2025-09-24T20:54:52.112663,house_profile,,career_public_life,"Career Dynamics,Prominence & Governance","authority_leadership,career_stability_longevity","{""type"": ""house_profile"", ""house"": 10, ""planet_in_house"": null, ""aspected_by_planet"": ""Saturn"", ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": [""career"", ""public status"", ""actions""]}","Planetary aspects to the 10th House significantly influence career, public image, and actions. Saturn's aspect brings slow, steady career growth, the Sun's aspect grants authority, and Mars' aspect fuels ambition. (Additional Context: While the text emphasizes the positive aspects of these planets, it's important to note that the specific effects will depend on the dignity and placement of each planet. For example, a debilitated Mars aspecting the 10th house might lead to reckless ambition and conflicts in career.)"
bd6426673790785a16a7e4b82166e69bb08a878442675dd664e7cc5ef3a32474,"10. Aspects to the 10th House (Karma Bhava): An aspect to the 10th House determines career, public status, and actions. All planetary aspects to the 10th house are potent. Saturn's aspect gives a slow but steady rise; the Sun's aspect gives authority; Mars' aspect gives ambition.",p21,GeminiAI-Add,2025-09-24T20:54:52.112730,house_profile,,career_public_life,"Career Dynamics,Prominence & Governance","authority_leadership,career_stability_longevity","{""type"": ""house_profile"", ""house"": 10, ""planet_in_house"": null, ""aspected_by_planet"": ""Sun"", ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": [""career"", ""public status"", ""actions""]}","Planetary aspects to the 10th House significantly influence career, public image, and actions. Saturn's aspect brings slow, steady career growth, the Sun's aspect grants authority, and Mars' aspect fuels ambition. (Additional Context: While the text emphasizes the positive aspects of these planets, it's important to note that the specific effects will depend on the dignity and placement of each planet. For example, a debilitated Mars aspecting the 10th house might lead to reckless ambition and conflicts in career.)"
9675bf9f8a12f582e9f9cfba1ad236fc46c1971c2eb444c67f49c1d363b75559,"10. Aspects to the 10th House (Karma Bhava): An aspect to the 10th House determines career, public status, and actions. All planetary aspects to the 10th house are potent. Saturn's aspect gives a slow but steady rise; the Sun's aspect gives authority; Mars' aspect gives ambition.",p21,GeminiAI-Add,2025-09-24T20:54:52.112761,house_profile,,career_public_life,"Career Dynamics,Prominence & Governance","authority_leadership,career_stability_longevity","{""type"": ""house_profile"", ""house"": 10, ""planet_in_house"": null, ""aspected_by_planet"": ""Mars"", ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": [""career"", ""public status"", ""actions""]}","Planetary aspects to the 10th House significantly influence career, public image, and actions. Saturn's aspect brings slow, steady career growth, the Sun's aspect grants authority, and Mars' aspect fuels ambition. (Additional Context: While the text emphasizes the positive aspects of these planets, it's important to note that the specific effects will depend on the dignity and placement of each planet. For example, a debilitated Mars aspecting the 10th house might lead to reckless ambition and conflicts in career.)"
ea92d8620296a3a7cbc2331fbd4e0ad7a78d3916a887aba636bcf1f185ba610d,10th House Classification: The 10th House is classified as both a Kendra (Angular) and an Upachaya (Growth) house.,p5,GeminiAI-Add,2025-09-24T20:54:05.664712,house_group_definition,,"Foundational Concepts,career_public_life",Astrological Principles,"classification,definition,general_principle","{""type"": ""house_group_definition"", ""group_name"": ""Kendra (Angular) and Upachaya (Growth)"", ""houses"": [10], ""description"": ""The 10th House is classified as both a Kendra (Angular) and an Upachaya (Growth) house.""}","The 10th house in astrology is categorized as both a Kendra (Angular) house and an Upachaya (Growth) house. (Additional Context: Being both a Kendra and Upachaya house gives the 10th house a unique influence. Kendra houses are foundational for life, indicating that career and public life are fundamental aspects of the individual's life.  Upachaya houses improve over time with effort, suggesting that career and public reputation can grow stronger with dedication and hard work.)"
3c5cf7253b1f007ce04f48988e741996a423c5a38c2ccad4ed5f1ba0e177f5a1,10th House Classification: The 10th House is classified as both a Kendra (Angular) and an Upachaya (Growth) house.,p5,GeminiAI-Add,2025-09-24T20:54:52.851625,house_profile,,Foundational Concepts,Astrological Principles,"classification,definition,general_principle","{""type"": ""house_profile"", ""house"": 10, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": ""Kendra"", ""karakas"": null, ""significations"": null}","The 10th House is categorized as both a Kendra (Angular) house, signifying foundational strength and an Upachaya (Growth) house, indicating development and improvement over time. (Additional Context: As a Kendra house, the 10th house demands action and initiative.  Being an Upachaya house suggests that efforts and actions related to 10th house matters will yield increasing results with time and dedication.)"
041fbb1712f2f3f673deb444c7dd48a5474825bd63470a35873d06dd38f30a59,10th House Classification: The 10th House is classified as both a Kendra (Angular) and an Upachaya (Growth) house.,p5,GeminiAI-Add,2025-09-24T20:54:52.851649,house_profile,,Foundational Concepts,Astrological Principles,"classification,definition,general_principle","{""type"": ""house_profile"", ""house"": 10, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": ""Upachaya"", ""karakas"": null, ""significations"": null}","The 10th House is categorized as both a Kendra (Angular) house, signifying foundational strength and an Upachaya (Growth) house, indicating development and improvement over time. (Additional Context: As a Kendra house, the 10th house demands action and initiative.  Being an Upachaya house suggests that efforts and actions related to 10th house matters will yield increasing results with time and dedication.)"
824d18724e101207d62d02a137c17e9a85999b539c24e230f7100b16c4018d4e,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:53.574227,karaka,,career_public_life,Profession & Field,other,"{""type"": ""karaka"", ""karaka_type"": ""core"", ""planet_name"": ""Sun"", ""signification"": [""status"", ""commerce"", ""profession"", ""career""]}","The core significators for the 10th House are the Sun (status), Mercury (commerce), Jupiter (profession), and Saturn (career). (Additional Context: The 10th house is often associated with career, public image, and achievements.  Having these planets strong in the 10th house or aspecting it can indicate success in these areas.)"
428de119c909e2f05689d641a0cbd86ae7462d345e891ba31cf531bad8875096,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:53.574284,karaka,,career_public_life,Profession & Field,other,"{""type"": ""karaka"", ""karaka_type"": ""core"", ""planet_name"": ""Mercury"", ""signification"": [""status"", ""commerce"", ""profession"", ""career""]}","The core significators for the 10th House are the Sun (status), Mercury (commerce), Jupiter (profession), and Saturn (career). (Additional Context: The 10th house is often associated with career, public image, and achievements.  Having these planets strong in the 10th house or aspecting it can indicate success in these areas.)"
bc20ec5ade12292f247eccff3b2241059d80d79da580dfcbebc57aefab90711e,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:53.574304,karaka,,career_public_life,Profession & Field,other,"{""type"": ""karaka"", ""karaka_type"": ""core"", ""planet_name"": ""Jupiter"", ""signification"": [""status"", ""commerce"", ""profession"", ""career""]}","The core significators for the 10th House are the Sun (status), Mercury (commerce), Jupiter (profession), and Saturn (career). (Additional Context: The 10th house is often associated with career, public image, and achievements.  Having these planets strong in the 10th house or aspecting it can indicate success in these areas.)"
0a51ea9ded75670ed1bbe085bd7b12610f5281b2f8d6f17df3a9b118e73f9d86,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:53.574319,karaka,,career_public_life,Profession & Field,other,"{""type"": ""karaka"", ""karaka_type"": ""core"", ""planet_name"": ""Saturn"", ""signification"": [""status"", ""commerce"", ""profession"", ""career""]}","The core significators for the 10th House are the Sun (status), Mercury (commerce), Jupiter (profession), and Saturn (career). (Additional Context: The 10th house is often associated with career, public image, and achievements.  Having these planets strong in the 10th house or aspecting it can indicate success in these areas.)"
a65e4084cd3e37491b4d49d5e1d2a27ebb3998c7d7bc0981390e68ef908d6f3a,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:53.966799,house_profile,,career_public_life,Other,other,"{""type"": ""house_profile"", ""house"": 10, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": ""Sun"", ""significations"": [""status"", ""commerce"", ""profession"", ""career""]}","The 10th house is associated with career, status, commerce, and profession. Its core significators (karakas) are the Sun, Mercury, Jupiter, and Saturn."
18efc1b7cd6044c5c37ef6f2c1afeb0a01dab3eb15d696831251e0b2777fecd7,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:53.966824,house_profile,,career_public_life,Other,other,"{""type"": ""house_profile"", ""house"": 10, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": ""Mercury"", ""significations"": [""status"", ""commerce"", ""profession"", ""career""]}","The 10th house is associated with career, status, commerce, and profession. Its core significators (karakas) are the Sun, Mercury, Jupiter, and Saturn."
34f8fe49f635926d79eb3d55f89b7186cbc91d877a12d8eee1e8fa6a32fb3f07,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:53.966834,house_profile,,career_public_life,Other,other,"{""type"": ""house_profile"", ""house"": 10, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": ""Jupiter"", ""significations"": [""status"", ""commerce"", ""profession"", ""career""]}","The 10th house is associated with career, status, commerce, and profession. Its core significators (karakas) are the Sun, Mercury, Jupiter, and Saturn."
830ae34efbb8e996366189c0d6523fd77d1c39df114dd3de82c78a7a5386c931,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:53.966843,house_profile,,career_public_life,Other,other,"{""type"": ""house_profile"", ""house"": 10, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": ""Saturn"", ""significations"": [""status"", ""commerce"", ""profession"", ""career""]}","The 10th house is associated with career, status, commerce, and profession. Its core significators (karakas) are the Sun, Mercury, Jupiter, and Saturn."
668dcb59d37a27957b60a6e40a18dd98b2d211295a65b766b4ff88c5a71f43b0,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:55.051021,planet_profile,,career_public_life,Profession & Field,other,"{""type"": ""planet_profile"", ""planet_name"": ""Sun"", ""house"": 10, ""aspects_house"": null, ""karaka_for"": [""status"", ""commerce"", ""profession"", ""career""], ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","The Sun, Mercury, Jupiter, and Saturn are the primary karakas (significators) of the 10th house, representing status, commerce, profession, and career respectively."
514016a3bc1b72536e6322299554679394f2d6b2e72680c50a15b04f92bd8b00,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:55.051047,planet_profile,,career_public_life,Profession & Field,other,"{""type"": ""planet_profile"", ""planet_name"": ""Mercury"", ""house"": 10, ""aspects_house"": null, ""karaka_for"": [""status"", ""commerce"", ""profession"", ""career""], ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","The Sun, Mercury, Jupiter, and Saturn are the primary karakas (significators) of the 10th house, representing status, commerce, profession, and career respectively."
9d01ce993ce1983b3544bc5afa1d33609c7c32f251a24747d97d7e794b1584a6,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:55.051057,planet_profile,,career_public_life,Profession & Field,other,"{""type"": ""planet_profile"", ""planet_name"": ""Jupiter"", ""house"": 10, ""aspects_house"": null, ""karaka_for"": [""status"", ""commerce"", ""profession"", ""career""], ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","The Sun, Mercury, Jupiter, and Saturn are the primary karakas (significators) of the 10th house, representing status, commerce, profession, and career respectively."
bd267cdebc43a517e107c448b96ec273dc14af759f8c81ea8052f3de25a3a72a,"10th House Core Significators (Karaka): For the 10th House, core significators include the Sun (for status), Mercury (for commerce), Jupiter (for profession), and Saturn (for career).",p5,GeminiAI-Add,2025-09-24T20:54:55.051076,planet_profile,,career_public_life,Profession & Field,other,"{""type"": ""planet_profile"", ""planet_name"": ""Saturn"", ""house"": 10, ""aspects_house"": null, ""karaka_for"": [""status"", ""commerce"", ""profession"", ""career""], ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","The Sun, Mercury, Jupiter, and Saturn are the primary karakas (significators) of the 10th house, representing status, commerce, profession, and career respectively."
4e5c96b1eef57daadbcd96cd329209967de6dcd42fb527088d592c9abb1083f9,"11. Aspects to the 11th House (Labha Bhava): An aspect to the 11th House signifies gains, income, friendships, and goals. All planets, especially",p21,GeminiAI-Add,2025-09-24T20:54:05.665570,aspect,,"core_self_vitality,relationships,wealth_assets_resources","Income & Earnings,Purpose & Direction,Social & Family Relations","friendships_social_circle,income_primary,life_path_purpose","{""type"": ""aspect"", ""source_planet"": null, ""target_house"": 11, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": null, ""target_sign"": null, ""strength"": null}","Aspects to the 11th House (Labha Bhava) indicate gains, income, friendships, and goal attainment.  All planets can influence this house. (Additional Context: Benefic planets aspecting the 11th house can increase gains and strengthen friendships, while malefic planets can create challenges in these areas. The specific nature of the aspecting planet and its strength will determine the overall impact.)"
8698df5ae009608d3a245f135f9e616981c1a66ddad3bfa0204bb086e3bc0300,"11. Aspects to the 11th House (Labha Bhava): An aspect to the 11th House signifies gains, income, friendships, and goals. All planets, especially",p21,GeminiAI-Add,2025-09-24T20:54:56.973495,house_profile,,"core_self_vitality,relationships,wealth_assets_resources","Income & Earnings,Purpose & Direction,Social & Family Relations","friendships_social_circle,income_primary,income_secondary_sources,life_path_purpose","{""type"": ""house_profile"", ""house"": 11, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": ""gains""}","Aspects to the 11th House (Labha Bhava) indicate gains, income, friendships, and goal attainment.  Beneficial planetary aspects are particularly favorable for these areas. (Additional Context: While the text doesn't specify, malefic planets aspecting the 11th house could hinder gains, create instability in income, cause issues with friends, or obstruct goals. The specific effects would depend on the planets involved.)"
cf0117c8a028af21afe19db25a892d81ca37a991d55fd7f2b0928d344c66f1e1,"11. Aspects to the 11th House (Labha Bhava): An aspect to the 11th House signifies gains, income, friendships, and goals. All planets, especially",p21,GeminiAI-Add,2025-09-24T20:54:56.973563,house_profile,,"core_self_vitality,relationships,wealth_assets_resources","Income & Earnings,Purpose & Direction,Social & Family Relations","friendships_social_circle,income_primary,income_secondary_sources,life_path_purpose","{""type"": ""house_profile"", ""house"": 11, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": ""income""}","Aspects to the 11th House (Labha Bhava) indicate gains, income, friendships, and goal attainment.  Beneficial planetary aspects are particularly favorable for these areas. (Additional Context: While the text doesn't specify, malefic planets aspecting the 11th house could hinder gains, create instability in income, cause issues with friends, or obstruct goals. The specific effects would depend on the planets involved.)"
bed7b382beb5c9efaecf3b273193b3410b6a4ee3bde7efaccf0654893c6c8d19,"11. Aspects to the 11th House (Labha Bhava): An aspect to the 11th House signifies gains, income, friendships, and goals. All planets, especially",p21,GeminiAI-Add,2025-09-24T20:54:56.973595,house_profile,,"core_self_vitality,relationships,wealth_assets_resources","Income & Earnings,Purpose & Direction,Social & Family Relations","friendships_social_circle,income_primary,income_secondary_sources,life_path_purpose","{""type"": ""house_profile"", ""house"": 11, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": ""friendships""}","Aspects to the 11th House (Labha Bhava) indicate gains, income, friendships, and goal attainment.  Beneficial planetary aspects are particularly favorable for these areas. (Additional Context: While the text doesn't specify, malefic planets aspecting the 11th house could hinder gains, create instability in income, cause issues with friends, or obstruct goals. The specific effects would depend on the planets involved.)"
97b96de7eeed5250986f883be3489a42ae2fdb686151463628efef2389eb76cd,"11. Aspects to the 11th House (Labha Bhava): An aspect to the 11th House signifies gains, income, friendships, and goals. All planets, especially",p21,GeminiAI-Add,2025-09-24T20:54:56.973621,house_profile,,"core_self_vitality,relationships,wealth_assets_resources","Income & Earnings,Purpose & Direction,Social & Family Relations","friendships_social_circle,income_primary,income_secondary_sources,life_path_purpose","{""type"": ""house_profile"", ""house"": 11, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": ""goals""}","Aspects to the 11th House (Labha Bhava) indicate gains, income, friendships, and goal attainment.  Beneficial planetary aspects are particularly favorable for these areas. (Additional Context: While the text doesn't specify, malefic planets aspecting the 11th house could hinder gains, create instability in income, cause issues with friends, or obstruct goals. The specific effects would depend on the planets involved.)"
2e9a2d7c9ccc64ee92f664403561d0f6f3ecbaaba6e042154a9d7a5b7cc4c400,11th House Classification: The 11th House is classified as an Upachaya (Growth) house.,p5,GeminiAI-Add,2025-09-24T20:54:05.665838,house_group_definition,,Foundational Concepts,Astrological Principles,"classification,definition,general_principle","{""type"": ""house_group_definition"", ""group_name"": ""Upachaya"", ""houses"": [11], ""description"": ""Growth house""}","The 11th House is categorized as an Upachaya house, signifying growth. (Additional Context: Upachaya houses (3, 6, 10, and 11) tend to improve over time, indicating that the areas of life they govern may see increasing gains and strength with age and effort.  The 11th house being an Upachaya house suggests that gains from networks, friends, and elder siblings could improve as one gets older.)"
7756a568b0eefd67f9adcc027d5a32a4b1fc4a6bf8e5cf93a87b0fdb173a1e02,11th House Classification: The 11th House is classified as an Upachaya (Growth) house.,p5,GeminiAI-Add,2025-09-24T20:54:57.643695,house_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""house_profile"", ""house"": 11, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": ""Upachaya"", ""karakas"": null, ""significations"": null}","The 11th house is categorized as an Upachaya house, signifying growth. (Additional Context: Upachaya houses (3, 6, 10, and 11) improve over time with effort.  Planets in the 11th house generally see their effects mature and strengthen as one gets older.)"
