chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"If Dhuma is in the 11th, the native will be endowed with wealth, grains and gold, be beautiful, will have knowledge of arts, be modest and be skilful in singing.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 1)",placement,,"[{""planet_name"": ""Dhuma"", ""house"": 11}]","['core_self_vitality', 'learning_education_creativity', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Skills & Creativity']","['income_primary', 'physical_appearance', 'arts_performance', 'self_identity_character']"
"If Dhuma is in the 12th, the native will be morally fallen, will indulge in sinful acts, be interested in others' wives, addicted to vives, unkind and crafty.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 1)",placement,,"[{""planet_name"": ""Dhuma"", ""house"": 12}]","['core_self_vitality', 'relationships']","['Identity & Personality', 'Romantic & Marriage']","['self_identity_character', 'intimacy_sexuality']"
"If Vyatipata (also known in short as Pata) is in the ascendant, the native will be troubled by miseries, be cruel, will indulge in destructive acts, be foolish and will be ill disposed to his relatives.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 1)",placement,,"[{""planet_name"": ""Vyatipata"", ""house"": 1}]","['core_self_vitality', 'health_risks_longevity', 'relationships']","['Identity & Personality', 'Mental & Emotional Health', 'Social & Family Relations']","['stress_anxiety', 'self_identity_character', 'inlaws_extended_family']"
"If Vyatipata is in the 2nd, the native will be a liar, be devoid of wealth and be morally crooked, be evil in disposition, will enjoy others' wealth, be wicked and sinful.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 1)",placement,,"[{""planet_name"": ""Vyatipata"", ""house"": 2}]","['core_self_vitality', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings']","['self_identity_character', 'income_primary', 'inheritance_unearned_income']"
"If Vyatipata is in the 3rd, the native will be firm in disposition, be a warrior, be liberal, very rich, dear to king, and be head of an army.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 1)",placement,,"[{""planet_name"": ""Vyatipata"", ""house"": 3}]","['career_public_life', 'core_self_vitality', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Prominence & Governance']","['self_identity_character', 'military_defense_security', 'income_primary', 'authority_leadership']"
"If Vyatipata is in the 4th, the native will be endowed with relatives etc. but not sons and fortunes.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 1)",placement,,"[{""planet_name"": ""Vyatipata"", ""house"": 4}]","['family_lineage', 'relationships', 'wealth_assets_resources']","['Children & Descendants', 'Income & Earnings', 'Social & Family Relations']","['inlaws_extended_family', 'childbearing_potential', 'income_primary']"
"If Vyatipata is in the 5th, the native will be poor, be charming in appearance, will have imbalances of phlegm, bile and wind, be hard-hearted and shameless.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 1)",placement,,"[{""planet_name"": ""Vyatipata"", ""house"": 5}]","['core_self_vitality', 'health_risks_longevity', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Physical Health']","['income_primary', 'physical_appearance', 'general_health', 'self_identity_character']"
"If Vyatipata is in the 6th, the native will destroy his enemies, be physically mighty, skilful in use of all kinds of weapons and in arts, and be peaceful in disposition.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 1)",placement,,"[{""planet_name"": ""Vyatipata"", ""house"": 6}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'learning_education_creativity', 'relationships']","['Identity & Personality', 'Physical Health', 'Prominence & Governance', 'Public Interaction', 'Skills & Creativity']","['disputes_conflicts', 'vitality_energy_levels', 'military_defense_security', 'arts_performance', 'self_identity_character']"
"If Vyatipata is in the 7th, the native will be bereft of wealth, wife and sons, will subdue to females, be miserable, sensuous, shameless and friendly to others.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 1)",placement,,"[{""planet_name"": ""Vyatipata"", ""house"": 7}]","['core_self_vitality', 'family_lineage', 'health_risks_longevity', 'relationships', 'wealth_assets_resources']","['Children & Descendants', 'Identity & Personality', 'Income & Earnings', 'Mental & Emotional Health', 'Romantic & Marriage', 'Social & Family Relations']","['income_primary', 'marriage_spouse', 'childbearing_potential', 'love_relationships', 'stress_anxiety', 'intimacy_sexuality', 'self_identity_character', 'friendships_social_circle']"
"If Vyatipata is in the 8th, the native will have deformity of eyes, be ugly, unfortunate, spiteful to Brahmins and be troubled by disorders of blood.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 1)",placement,,"[{""planet_name"": ""Vyatipata"", ""house"": 8}]","['core_self_vitality', 'health_risks_longevity']","['Identity & Personality', 'Physical Health']","['physical_appearance', 'self_identity_character', 'chronic_diseases']"
