chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"If Gulika is in the ascendant, the native will be afflicted by diseases, be lustful, sinful, crafty, wicked and very miserable. If Gulika is in the ascendant, the native will incur severe defects of eyes. He will take to bad acts like thieving. He will disregard religion, be deprived of progeny and be dullheaded. His longevity will incur a severe cur.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 3)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 1}]","['core_self_vitality', 'family_lineage', 'health_risks_longevity', 'relationships', 'travel_dharma_spirituality']","['Children & Descendants', 'Dharma & Spiritual Path', 'Identity & Personality', 'Longevity & Risks', 'Mental & Emotional Health', 'Physical Health', 'Romantic & Marriage']","['general_health', 'intimacy_sexuality', 'self_identity_character', 'emotional_resilience', 'religious_alignment', 'childbearing_potential', 'lifespan_overview']"
"If Gulika is in the 2nd, the native will be unsightly in appearance, miserable, mean, given to vices, shameless and penniless. Should Gulika be in the 2nd house, the native will further be unfortunate. His learning will be obstructed off and on. He will have speech defects, be harsh in speech, be untruthful, will live away from his people, will not have family happiness, will involve in a scandal, be unfit to be in the midst of others and will in the Dasa periods of the 2nd lord face troubles equal to death.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 3)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 2}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'home_property_vehicles', 'learning_education_creativity', 'wealth_assets_resources']","['Domestic Environment', 'Financial Dynamics', 'Formal Education', 'Identity & Personality', 'Longevity & Risks', 'Mental & Emotional Health', 'Prominence & Governance', 'Skills & Creativity']","['physical_appearance', 'emotional_resilience', 'self_identity_character', 'wealth_stability', 'primary_education', 'writing_expression', 'domestic_harmony', 'public_image_reputation', 'risk_periods']"
"If Gulika is in the 3rd, the native will be charming in appearance, will head a village, be fond of virtuous men, and be honoured by the king. With Gulika in the 3rd house, one will face destruction of co-born. Though fairly rich, he will feel distressed.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 3)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 3}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Identity & Personality', 'Mental & Emotional Health', 'Prominence & Governance', 'Social & Family Relations']","['physical_appearance', 'authority_leadership', 'friendships_social_circle', 'public_image_reputation', 'siblings_relations', 'wealth_stability', 'emotional_resilience']"
"If Gulika is in the 4th, the native will be sickly, devoid of happiness, sinful and afflicted due to windy and bilious excesses. The native will not befriend anybody but be inimical to others inclusive of his relatives. He will be devoid of conveyances or will face risks through conveyances. He will not have a good house to live in. His last days will be miserable and death will be painful after a long confinement.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 3)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 4}]","['core_self_vitality', 'health_risks_longevity', 'home_property_vehicles', 'relationships']","['Identity & Personality', 'Longevity & Risks', 'Mental & Emotional Health', 'Physical Health', 'Public Interaction', 'Residence & Property', 'Social & Family Relations', 'Vehicles & Movables']","['general_health', 'emotional_resilience', 'self_identity_character', 'friendships_social_circle', 'disputes_conflicts', 'vehicle_ownership', 'home_comforts', 'lifespan_overview']"
"If Gulika is in the 5th, the native will not be praiseworthy, be poor, short-lived, spiteful, mean, be a eunuch, be subdued by his wife and be a heterodox. The native's virility or progenic ability will be significantly affected by Gulika's occupying the house of progeny. He will not be in a position to obtain issues unless Jupiter and the 5th lord are favourable. Gulika in this house will make one devoid of God-fearing tendency and be at the disposal of his wife. His personal disposition will not be agreeable.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 3)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 5}]","['career_public_life', 'core_self_vitality', 'family_lineage', 'health_risks_longevity', 'relationships', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Children & Descendants', 'Dharma & Spiritual Path', 'Financial Dynamics', 'Identity & Personality', 'Longevity & Risks', 'Prominence & Governance', 'Romantic & Marriage']","['public_image_reputation', 'wealth_stability', 'lifespan_overview', 'self_identity_character', 'intimacy_sexuality', 'marriage_spouse', 'religious_alignment', 'childbearing_potential']"
"If Gulika is in the 6th, the native will be devoid of enemies, be strong-bodied, splendorous, liked by his wife, enthusiastic, very friendly and helpful in disposition. When Gulika is in the 6th house, the native will be interested in controlling evil spirits and make a livelihood from such achievements. He will obtain children. He will be very courageous. There will be freedom from diseases if the 6th house containing Gulika is a benefic sign.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 3)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 6}]","['career_public_life', 'core_self_vitality', 'family_lineage', 'health_risks_longevity', 'relationships']","['Children & Descendants', 'Identity & Personality', 'Physical Health', 'Profession & Field', 'Public Interaction', 'Romantic & Marriage']","['disputes_conflicts', 'immunity_strength', 'physical_appearance', 'marriage_spouse', 'self_identity_character', 'spiritual_occult_professions', 'childbearing_potential', 'general_health']"
"If Gulika is in the 7th, the native will subdue to his spouse, be sinful, will go to others' females, be emaciated, devoid of friendship and will live on wife's (or a female's) wealth. Gulika occupying the 7th house, will make the native thrive on a female's wealth or through the contributions of his own spouse. His conjugal life will not cause him any happiness. He will possibly have more than one marriage. His knowledge will not be quite much. In relation to public dealings, he will incur misunderstanding and enmity.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 3)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 7}]","['core_self_vitality', 'learning_education_creativity', 'relationships', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Public Interaction', 'Romantic & Marriage', 'Skills & Creativity', 'Social & Family Relations']","['marriage_spouse', 'self_identity_character', 'love_relationships', 'physical_appearance', 'friendships_social_circle', 'income_secondary_sources', 'intellectual_skills', 'disputes_conflicts']"
"If Gulika is in the 8th, the native will be troubled by hunger, be miserable, cruel, very much short-tempered, very unkind, poor and bereft of good qualities. The native will find it difficult to get even a square meal. His face will be ugly. His eyes will be diseased. His teeth will be yellowish. He will be quite short in stature. These are additional effects as due to the 8th house position of Golika, son of Saturn.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 3)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 8}]","['core_self_vitality', 'health_risks_longevity', 'wealth_assets_resources']","['Financial Dynamics', 'Identity & Personality', 'Mental & Emotional Health', 'Physical Health']","['wealth_stability', 'emotional_resilience', 'self_identity_character', 'physical_appearance', 'general_health']"
"If Gulika is in the 9th, the native will undergo many ordeals, be emaciated, will perform evil acts, be very unkind, sluggish and be a tale-bearer. If Gulika is in the 9th house one will be devoid of paternal bliss and good fortunes. His father will pass away in the native's childhood itself. None of the native's undertakings will bear fruits.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 3)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 9}]","['career_public_life', 'core_self_vitality', 'family_lineage', 'wealth_assets_resources']","['Career Dynamics', 'Identity & Personality', 'Income & Earnings', 'Parents & Ancestors', 'Purpose & Direction']","['resilience_adaptability', 'physical_appearance', 'self_identity_character', 'father_status_influence', 'inheritance_unearned_income', 'career_stability_longevity']"
"If Gulika is in the 10th, the native will be endowed with sons, be happy, will enjoy many things, be fond of worshipping gods and fire and will practise meditation and religion. The placement of Gulika in the 10th house, will prove favourable for Yoga, Meditation and such other achievements. The native, at one stage, will turn into a heterodox and discard his religious code.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 3)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 10}]","['family_lineage', 'health_risks_longevity', 'home_property_vehicles', 'travel_dharma_spirituality']","['Children & Descendants', 'Dharma & Spiritual Path', 'Mental & Emotional Health', 'Vehicles & Movables']","['childbearing_potential', 'emotional_resilience', 'luxury_possessions', 'religious_alignment', 'spiritual_growth']"
