chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
There will be falls from height and conveyances etc. if it is Sagittarius Navamsa that is occupied by Atmakaraka.,"BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Atmakaraka"", ""sign"": ""Sagittarius""}]",['health_risks_longevity'],"['Longevity & Risks', 'Physical Health']","['accidents_injuries', 'risk_periods']"
"Capricorn Navamsa in this respect denotes gains from water-dwelling beings and conch, pearl, coral etc.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Atmakaraka"", ""sign"": ""Capricorn""}]","['career_public_life', 'wealth_assets_resources']","['Income & Earnings', 'Profession & Field']","['income_primary', 'finance_trade_commerce']"
"If it is Aquarius Navamsa holding the said planet, the native will construct tanks etc.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Atmakaraka"", ""sign"": ""Aquarius""}]","['home_property_vehicles', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Residence & Property']","['charitable_service', 'property_acquisition']"
And in Pisces Navamsa the Atmakaraka will grant final emancipation. A benefic's aspect will remove evils while that of a malefic will cause no good.,"BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Atmakaraka"", ""sign"": ""Pisces""}]",['karma_past_life'],['Moksha & Liberation'],"['moksha_factors', 'spiritual_progress']"
"if there be only benefics in the Karakamsa and the Navamsa of Lagna and be aspected by benefics, the native will undoubtedly become a king.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",yoga,Raja Yoga from Karakamsa,"[{""name"": ""Raja Yoga from Karakamsa"", ""components"": [""Benefics in Karakamsa"", ""Benefics in Lagna Navamsa"", ""Aspects from benefics on Karakamsa"", ""Aspects from benefics on Lagna Navamsa""]}]","['career_public_life', 'yogas']","['Prominence & Governance', 'Strength & Success Yogas']","['raja_yogas', 'authority_leadership', 'public_image_reputation']"
"Should the angles/trines from the Karakamsa be occupied by benefics devoid of malefic association, the native will be endowed with wealth and learning. The combination of benefic and malefic will in this context yield mixed results.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",yoga,Wealth and Learning Yoga from Karakamsa,"[{""name"": ""Wealth and Learning Yoga from Karakamsa"", ""components"": [""Benefics in houses 1, 4, 7, 10, 5, 9 from Karakamsa"", ""No malefic conjunction or aspect on these benefics""]}]","['learning_education_creativity', 'wealth_assets_resources', 'yogas']","['Formal Education', 'Income & Earnings', 'Spiritual & Knowledge Yogas', 'Strength & Success Yogas']","['dhana_yogas', 'saraswati_yoga', 'higher_education', 'income_primary']"
"If the Upakheta (or upagraha) is in its exaltation sign, or own/friendly sign, and is devoid of malefic aspect, the native will go to heavens after death.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",placement,,"[{""planet_name"": ""Upakheta"", ""state"": ""exalted"", ""condition"": ""devoid of malefic aspect""}, {""planet_name"": ""Upakheta"", ""state"": ""own sign"", ""condition"": ""devoid of malefic aspect""}, {""planet_name"": ""Upakheta"", ""state"": ""friendly sign"", ""condition"": ""devoid of malefic aspect""}]",['karma_past_life'],['Moksha & Liberation'],"['moksha_factors', 'spiritual_progress']"
"If the Atmakaraka is in the divisions of the Moon, Mars or Venus, the native will go to others' wives. Otherwise, the contrary will prevail.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""planet_name"": ""Atmakaraka"", ""domain"": [""Divisions of Moon""]}, {""planet_name"": ""Atmakaraka"", ""domain"": [""Divisions of Mars""]}, {""planet_name"": ""Atmakaraka"", ""domain"": [""Divisions of Venus""]}]",['relationships'],['Romantic & Marriage'],"['intimacy_sexuality', 'other_romantic_marriage']"
"if the Sun is in the Karakamsa, the native will be engaged in royal assignments.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Sun"", ""domain"": [""Karakamsa""]}]",['career_public_life'],['Prominence & Governance'],"['politics_public_service', 'authority_leadership']"
"If the Full Moon is there, he will enjoy pleasures and be a scholar; more so if Venus aspects.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Moon"", ""state"": ""Full"", ""domain"": [""Karakamsa""]}, {""varga"": ""D9"", ""planet_name"": ""Moon"", ""state"": ""Full"", ""domain"": [""Karakamsa""], ""condition"": ""Aspected by Venus""}]","['home_property_vehicles', 'learning_education_creativity']","['Knowledge & Wisdom', 'Skills & Creativity', 'Vehicles & Movables']","['intellectual_skills', 'lifelong_learning', 'luxury_possessions']"
"If strong Mars is in Karakamsa, he will use the weapon spear, will live through fire and be an alchemist.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Mars"", ""state"": ""strong"", ""domain"": [""Karakamsa""]}]","['career_public_life', 'health_risks_longevity']","['Longevity & Risks', 'Profession & Field', 'Prominence & Governance']","['military_defense_security', 'tech_science_engineering', 'risk_periods']"
"Should strong Mercury be in Karakamsa, he will be skilful in arts and trading, be intelligent and educated.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Mercury"", ""state"": ""strong"", ""domain"": [""Karakamsa""]}]","['career_public_life', 'learning_education_creativity']","['Formal Education', 'Profession & Field', 'Skills & Creativity']","['intellectual_skills', 'finance_trade_commerce', 'arts_performance', 'higher_education']"
"Jupiter in Karakamsa denotes one doing good acts, endowed with spiritualism and Vedic learning.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Jupiter"", ""domain"": [""Karakamsa""]}]","['learning_education_creativity', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Knowledge & Wisdom']","['spiritual_learning', 'philosophical_understanding', 'charitable_service']"
"One will be endowed with a longevity of 100 years, be sensuous and will look after state affairs if Venus is in Karakamsa.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Venus"", ""domain"": [""Karakamsa""]}]","['career_public_life', 'health_risks_longevity', 'relationships']","['Longevity & Risks', 'Prominence & Governance', 'Romantic & Marriage']","['lifespan_overview', 'intimacy_sexuality', 'politics_public_service']"
Saturn in Karakamsa will give such livelihood as due to the native's family.,"BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Saturn"", ""domain"": [""Karakamsa""]}]","['career_public_life', 'family_lineage']","['Parents & Ancestors', 'Profession & Field']","['other_profession_type', 'ancestral_heritage']"
"Rahu in Karakamsa denotes a thief, a bowman, a machinery maker, and a doctor treating poisonous afflictions.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Rahu"", ""domain"": [""Karakamsa""]}]",['career_public_life'],"['Profession & Field', 'Prominence & Governance']","['other_profession_type', 'tech_science_engineering', 'healing_medical_professions', 'military_defense_security']"
"If Ketu be in Karakamsa, one will deal in elephants and be a thief.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",varga,,"[{""varga"": ""D9"", ""planet_name"": ""Ketu"", ""domain"": [""Karakamsa""]}]",['career_public_life'],['Profession & Field'],"['finance_trade_commerce', 'other_profession_type']"
Should Rahu and the Sun be in Karakamsa there will be fear from snakes; if a benefic aspects the said combination there will be no fear but a malefic aspects will bring death (through serpents).,"BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",conjunction,,"[{""planet_names"": [""Rahu"", ""Sun""], ""location_context"": ""Karakamsa""}, {""planet_names"": [""Rahu"", ""Sun""], ""location_context"": ""Karakamsa"", ""condition"": ""Aspected by a benefic""}, {""planet_names"": [""Rahu"", ""Sun""], ""location_context"": ""Karakamsa"", ""condition"": ""Aspected by a malefic""}]","['doshas', 'health_risks_longevity']","['Longevity & Risks', 'Malefic Influences', 'Physical Health']","['accidents_injuries', 'risk_periods', 'lifespan_overview', 'rahu_ketu_affliction']"
"If Rahu and the Sun occupy benefic Shadvargas, being in Karakamsa, one will be a doctor treating poisonous afflictions.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",conjunction,,"[{""planet_names"": [""Rahu"", ""Sun""], ""location_context"": ""Karakamsa"", ""condition"": ""In benefic Shadvargas""}]","['career_public_life', 'doshas']","['Malefic Influences', 'Profession & Field']","['healing_medical_professions', 'rahu_ketu_affliction']"
"the aspect from Mars on the said combination denotes that the native will burn either his own house or that of others. Mercury's aspect, instead of that of Mars, will not cause the said effects.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",aspect,,"[{""source_planet"": ""Mars"", ""target_context"": ""Rahu and Sun in Karakamsa""}, {""source_planet"": ""Mercury"", ""target_context"": ""Rahu and Sun in Karakamsa""}]","['health_risks_longevity', 'home_property_vehicles', 'relationships']","['Physical Health', 'Public Interaction', 'Residence & Property']","['accidents_injuries', 'disputes_conflicts', 'debts_liabilities']"
"If Rahu and the Sun be in Karakamsa and be in a malefic's sign in aspect to Jupiter, one will burn neighbouring house while the aspect of Venus will not cause such an event.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",conjunction,,"[{""planet_names"": [""Rahu"", ""Sun""], ""location_context"": ""Karakamsa in a malefic's sign"", ""condition"": ""Aspected by Jupiter""}, {""planet_names"": [""Rahu"", ""Sun""], ""location_context"": ""Karakamsa in a malefic's sign"", ""condition"": ""Aspected by Venus""}]","['doshas', 'health_risks_longevity', 'relationships']","['Malefic Influences', 'Physical Health', 'Public Interaction']","['disputes_conflicts', 'accidents_injuries', 'other_malefic_influences']"
"Should the Full Moon aspect the Karakamsa-placed Gulika, the native will lose his wealth to thieves or will himself be a thief.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",aspect,,"[{""source_planet"": ""Moon"", ""state"": ""Full"", ""target_context"": ""Gulika in Karakamsa""}]","['career_public_life', 'home_property_vehicles', 'wealth_assets_resources']","['Financial Dynamics', 'Profession & Field', 'Residence & Property']","['sudden_gains_losses', 'debts_liabilities', 'other_profession_type']"
"If Gulika is in Karakamsa but is unaspected by others, one will administer poison to others or will himself die of poisoning. Mercury's aspect in this context will give large testicles.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",placement,,"[{""planet_name"": ""Gulika"", ""location_context"": ""Karakamsa"", ""condition"": ""Unaspected""}, {""planet_name"": ""Gulika"", ""location_context"": ""Karakamsa"", ""condition"": ""Aspected by Mercury""}]","['health_risks_longevity', 'relationships']","['Longevity & Risks', 'Physical Health', 'Public Interaction']","['sudden_endings', 'risk_periods', 'general_health', 'disputes_conflicts']"
"If Ketu is in Karakamsa in aspect to a malefic, one's ears will be severed or he will suffer from diseases of ears.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",aspect,,"[{""planet_nature"": ""malefic"", ""target_context"": ""Ketu in Karakamsa""}]",['health_risks_longevity'],['Physical Health'],"['accidents_injuries', 'general_health']"
Venus aspecting denotes one initiated into religious order.,"BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",aspect,,"[{""source_planet"": ""Venus"", ""target_context"": ""Ketu in Karakamsa""}]",['travel_dharma_spirituality'],['Dharma & Spiritual Path'],"['spiritual_growth', 'religious_alignment']"
One will be devoid of strength if Mercury and Saturn aspect.,"BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",aspect,,"[{""source_planet"": [""Mercury"", ""Saturn""], ""target_context"": ""Ketu in Karakamsa""}]",['health_risks_longevity'],['Physical Health'],"['vitality_energy_levels', 'immunity_strength']"
"If Mercury and Venus aspect, he will be the son of a female slave or of a female remarried.","BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",aspect,,"[{""source_planet"": [""Mercury"", ""Venus""], ""target_context"": ""Ketu in Karakamsa""}]",['family_lineage'],['Parents & Ancestors'],"['mother_status_influence', 'ancestral_heritage']"
With Saturn's aspect one will perform penance or be a servant or will be a pseudo-ascetic.,"BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",aspect,,"[{""source_planet"": ""Saturn"", ""target_context"": ""Ketu in Karakamsa""}]","['career_public_life', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Profession & Field']","['spiritual_growth', 'service_employment', 'other_profession_type']"
Venus and the Sun together aspecting will make one serve the king.,"BPHS1, Chapter 33 - EFFECTS OF KARAKAMSA (Part 1)",aspect,,"[{""source_planet"": [""Venus"", ""Sun""], ""target_context"": ""Ketu in Karakamsa""}]",['career_public_life'],"['Profession & Field', 'Prominence & Governance']","['service_employment', 'politics_public_service']"
