chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"Nidravastha will cause litigations, diseases, disputes and poverty.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Venus"", ""state"": ""Nidravastha""}]","['health_risks_longevity', 'home_property_vehicles', 'relationships']","['Physical Health', 'Public Interaction', 'Residence & Property']","['disputes_conflicts', 'chronic_diseases', 'debts_liabilities']"
"Kautukavastha of Venus will give abundant riches, wife and numerous children.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Venus"", ""state"": ""Kautukavastha""}]","['family_lineage', 'relationships', 'wealth_assets_resources']","['Children & Descendants', 'Income & Earnings', 'Romantic & Marriage']","['income_primary', 'marriage_spouse', 'childbearing_potential']"
"If Saturn is in Sayanavastha, the native will be troubled by hunger and thirst, will incur disease in boyhood and later on will become wealthy.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Sayanavastha""}]","['health_risks_longevity', 'home_property_vehicles', 'wealth_assets_resources']","['Income & Earnings', 'Physical Health', 'Residence & Property']","['general_health', 'debts_liabilities', 'income_primary']"
"If Saturn be in Upavesanavastha the native will be troubled greatly by enemies, will contract dangers, will have ulcers all over the body, be self-respected and be punished by the king.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Upavesanavastha""}]","['career_public_life', 'health_risks_longevity', 'relationships']","['Physical Health', 'Prominence & Governance', 'Public Interaction']","['disputes_conflicts', 'accidents_injuries', 'chronic_diseases', 'public_image_reputation']"
"If Saturn be in Netrapani Avastha, the native will be endowed with a charming female, wealth, royal favour and friends, will have knowledge of many arts and be an eloquent speaker.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha""}]","['career_public_life', 'learning_education_creativity', 'relationships', 'wealth_assets_resources']","['Income & Earnings', 'Prominence & Governance', 'Romantic & Marriage', 'Skills & Creativity', 'Social & Family Relations']","['marriage_spouse', 'income_primary', 'politics_public_service', 'friendships_social_circle', 'intellectual_skills']"
"If Saturn be in Prakasavastha, the native will be very virtuous, very wealthy, intelligent, sportive, splendorous, merciful and devoted to Lord Siva.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Prakasavastha""}]","['core_self_vitality', 'learning_education_creativity', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Dharma & Spiritual Path', 'Identity & Personality', 'Income & Earnings', 'Skills & Creativity']","['self_identity_character', 'income_primary', 'intellectual_skills', 'spiritual_growth']"
"If Saturn be in Gamanavastha, the native will be very rich, endowed with sons, will grab enemies' lands and be a scholar at royal court.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Gamanavastha""}]","['career_public_life', 'family_lineage', 'relationships', 'wealth_assets_resources']","['Children & Descendants', 'Income & Earnings', 'Profession & Field', 'Public Interaction']","['income_primary', 'childbearing_potential', 'disputes_conflicts', 'education_academia_research']"
"If Saturn be in Agamanavastha, the native will be akin to a donkey (i.e. foolish), bereft of happiness from wife and children, will always roam pitiably without anybody's patronage.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Agamanavastha""}]","['learning_education_creativity', 'relationships']","['Public Interaction', 'Romantic & Marriage', 'Skills & Creativity', 'Social & Family Relations']","['intellectual_skills', 'marriage_spouse', 'children_relations', 'social_influence_presence']"
"If Saturn be in Sabhavastha, the native will have surprising (i.e. great) possessions of abundant precious stones and gold, be endowed with great judicial (or political) knowledge and be extremely brilliant.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Sabhavastha""}]","['career_public_life', 'home_property_vehicles', 'learning_education_creativity']","['Profession & Field', 'Prominence & Governance', 'Skills & Creativity', 'Vehicles & Movables']","['luxury_possessions', 'movable_assets', 'legal_professions', 'politics_public_service', 'intellectual_skills']"
"If Saturn be in Agomavastha the native will incur diseases, and will not be skilful in earning royal patronage.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Agomavastha""}]","['career_public_life', 'health_risks_longevity']","['Physical Health', 'Prominence & Governance']","['chronic_diseases', 'politics_public_service', 'public_image_reputation']"
"If Saturn be in Bhojanavastha, the native will enjoy tastes of food, be weak-sighted and be fickle-minded due to mental delusion.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Bhojanavastha""}]","['health_risks_longevity', 'home_property_vehicles']","['Mental & Emotional Health', 'Physical Health', 'Residence & Property']","['home_comforts', 'chronic_diseases', 'psychological_balance']"
"If Saturn be in Nrityalipsavastha, the native will be righteous, extremely opulent, honoured by the king, brave and be heroic in warfield.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Nrityalipsavastha""}]","['career_public_life', 'core_self_vitality', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Prominence & Governance']","['self_identity_character', 'income_primary', 'public_image_reputation', 'military_defense_security']"
"If Saturn be Kautukavastha the native will be endowed with lands and wealth, be happy, endowed with pleasures through charming females and learned in poetry, arts etc.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Kautukavastha""}]","['learning_education_creativity', 'relationships', 'wealth_assets_resources']","['Assets & Property', 'Income & Earnings', 'Romantic & Marriage', 'Skills & Creativity']","['property_real_estate', 'income_primary', 'love_relationships', 'arts_performance']"
"If Saturn be in Nidravastha, the native will be rich, endowed with charming virtues, valorous, will destroy even fierce enemies and be skilful in seeking pleasures through harlots.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Nidravastha""}]","['core_self_vitality', 'relationships', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Public Interaction', 'Romantic & Marriage']","['income_primary', 'self_identity_character', 'disputes_conflicts', 'intimacy_sexuality']"
"If Saturn is in Sayanavastha in the 5th House, the native will be endowed with progeny and be happy in all manners.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Sayanavastha"", ""house"": 5}]","['family_lineage', 'health_risks_longevity', 'home_property_vehicles']","['Children & Descendants', 'Mental & Emotional Health', 'Residence & Property']","['childbearing_potential', 'home_comforts', 'emotional_resilience']"
"if in the ascendant, 6th or 8th, the native will live in alien places, be very poor and peaceless.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Sayanavastha"", ""house"": 1}, {""planet_name"": ""Saturn"", ""state"": ""Sayanavastha"", ""house"": 6}, {""planet_name"": ""Saturn"", ""state"": ""Sayanavastha"", ""house"": 8}]","['health_risks_longevity', 'home_property_vehicles', 'travel_dharma_spirituality']","['Mental & Emotional Health', 'Residence & Property', 'Travel & Journeys']","['relocation_abroad', 'debts_liabilities', 'stress_anxiety']"
This Avastha to Saturn will also cause diseases of the rectum (irrespective of the planet's placement).,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Sayanavastha""}]",['health_risks_longevity'],['Physical Health'],"['chronic_diseases', 'general_health']"
Saturn in Upavesanavastha will ever cause difficulties from the government and destruction of wealth.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Upavesanavastha""}]","['career_public_life', 'relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Prominence & Governance', 'Public Interaction']","['disputes_conflicts', 'politics_public_service', 'sudden_gains_losses']"
Saturn placed in the 10th or in the ascendant with Netrapani Avastha when unchecked will cause miseries in livelihood.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 1}, {""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 10}]","['career_public_life', 'wealth_assets_resources']","['Career Dynamics', 'Financial Dynamics']","['income_from_profession', 'career_stability_longevity', 'financial_risks']"
"in the 5th/7th there will be destruction of wealth, wife and progeny.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 5}, {""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 7}]","['relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Romantic & Marriage', 'Social & Family Relations']","['sudden_gains_losses', 'marriage_spouse', 'children_relations']"
"in a house other than 1st, 5th and 7th, this Avastha of Saturn will give wealth and happiness from all sources.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 2}, {""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 3}, {""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 4}, {""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 6}, {""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 8}, {""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 9}, {""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 10}, {""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 11}, {""planet_name"": ""Saturn"", ""state"": ""Netrapani Avastha"", ""house"": 12}]","['home_property_vehicles', 'wealth_assets_resources', 'yogas']","['Income & Earnings', 'Residence & Property', 'Strength & Success Yogas']","['income_primary', 'dhana_yogas', 'home_comforts']"
"If Prakasanavastha occurs to Saturn while being in the 7th or the 9th, the native and his entire race will be 'destroyed'.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Prakasanavastha"", ""house"": 7}, {""planet_name"": ""Saturn"", ""state"": ""Prakasanavastha"", ""house"": 9}]","['family_lineage', 'health_risks_longevity']","['Children & Descendants', 'Longevity & Risks']","['lifespan_overview', 'sudden_endings', 'lineage_continuity']"
"Should Sabhavastha occur to Saturn in an enemy's sign or with an aspect from an enemy, there will be absolute destruction of the native's possession.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Sabhavastha"", ""sign"": ""Aries""}, {""planet_name"": ""Saturn"", ""state"": ""Sabhavastha"", ""sign"": ""Scorpio""}, {""planet_name"": ""Saturn"", ""state"": ""Sabhavastha"", ""sign"": ""Cancer""}, {""planet_name"": ""Saturn"", ""state"": ""Sabhavastha"", ""sign"": ""Leo""}]","['home_property_vehicles', 'wealth_assets_resources']","['Financial Dynamics', 'Residence & Property']","['sudden_gains_losses', 'debts_liabilities', 'financial_risks']"
"Bhojanavastha of Saturn will cause digestive difficulties, piles and eye defects.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Bhojanavastha""}]",['health_risks_longevity'],['Physical Health'],"['chronic_diseases', 'general_health']"
"if Saturn is in simultaneously exaltation or in own sign, the native will enjoy all kinds of happiness and be ever devoid of diseases.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Bhojanavastha"", ""sign"": ""Libra""}, {""planet_name"": ""Saturn"", ""state"": ""Bhojanavastha"", ""sign"": ""Capricorn""}, {""planet_name"": ""Saturn"", ""state"": ""Bhojanavastha"", ""sign"": ""Aquarius""}]","['health_risks_longevity', 'home_property_vehicles']","['Physical Health', 'Residence & Property']","['home_comforts', 'general_health', 'immunity_strength']"
Kautukavastha of Saturn in the 5th/7th/9th will destroy everything and will leave the native with diseases alone.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 5}, {""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 7}, {""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 9}]","['health_risks_longevity', 'wealth_assets_resources']","['Financial Dynamics', 'Longevity & Risks', 'Physical Health']","['sudden_gains_losses', 'risk_periods', 'chronic_diseases']"
"Should this Avastha occur to Saturn in another house than 5th/7th/9th, the native will be favoured by the king, will be very rich, meritorious, skilful, happy, learned and adorable.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 1}, {""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 2}, {""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 3}, {""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 4}, {""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 6}, {""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 8}, {""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 10}, {""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 11}, {""planet_name"": ""Saturn"", ""state"": ""Kautukavastha"", ""house"": 12}]","['career_public_life', 'home_property_vehicles', 'learning_education_creativity', 'wealth_assets_resources']","['Income & Earnings', 'Prominence & Governance', 'Residence & Property', 'Skills & Creativity']","['politics_public_service', 'income_primary', 'intellectual_skills', 'home_comforts', 'public_image_reputation']"
"If Saturn is in Nidravastha, the native will be opulent, learned, will have two wives and many male issues and be very honourable for his sterlingness.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Saturn"", ""state"": ""Nidravastha""}]","['career_public_life', 'family_lineage', 'learning_education_creativity', 'relationships', 'wealth_assets_resources']","['Children & Descendants', 'Income & Earnings', 'Prominence & Governance', 'Romantic & Marriage', 'Skills & Creativity']","['income_primary', 'intellectual_skills', 'marriage_spouse', 'childbearing_potential', 'public_image_reputation']"
"Should Nidravastha occur to Saturn in the 10th house, there will be penury, diseases, living in alien places and obstruction to undertakings at every step.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Nidravastha"", ""house"": 10}]","['career_public_life', 'health_risks_longevity', 'home_property_vehicles', 'travel_dharma_spirituality']","['Career Dynamics', 'Physical Health', 'Residence & Property', 'Travel & Journeys']","['debts_liabilities', 'chronic_diseases', 'relocation_abroad', 'career_stability_longevity']"
"If he is in an angle or in a trine or in exaltation, these evil effects will not come to pass.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Saturn"", ""state"": ""Nidravastha"", ""house"": 1}, {""planet_name"": ""Saturn"", ""state"": ""Nidravastha"", ""house"": 4}, {""planet_name"": ""Saturn"", ""state"": ""Nidravastha"", ""house"": 7}, {""planet_name"": ""Saturn"", ""state"": ""Nidravastha"", ""house"": 10}, {""planet_name"": ""Saturn"", ""state"": ""Nidravastha"", ""house"": 5}, {""planet_name"": ""Saturn"", ""state"": ""Nidravastha"", ""house"": 9}, {""planet_name"": ""Saturn"", ""state"": ""Nidravastha"", ""sign"": ""Libra""}]","['core_self_vitality', 'karma_past_life']","['Past Life Patterns', 'Purpose & Direction']","['resilience_adaptability', 'karmic_blessings']"
"If Rahu be in Sayanavastha, the native will experience miseries galore.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Rahu"", ""state"": ""Sayanavastha""}]","['doshas', 'health_risks_longevity', 'karma_past_life']","['Malefic Influences', 'Mental & Emotional Health', 'Past Life Patterns']","['stress_anxiety', 'karmic_debts_lessons', 'rahu_ketu_affliction']"
"but if Rahu in the said Avastha be in Taurus, Gemini, Virgo or Aries the native will be endowed with wealth and grains.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",planet_profile,,"[{""planet_name"": ""Rahu"", ""state"": ""Sayanavastha"", ""sign"": ""Taurus""}, {""planet_name"": ""Rahu"", ""state"": ""Sayanavastha"", ""sign"": ""Gemini""}, {""planet_name"": ""Rahu"", ""state"": ""Sayanavastha"", ""sign"": ""Virgo""}, {""planet_name"": ""Rahu"", ""state"": ""Sayanavastha"", ""sign"": ""Aries""}]","['home_property_vehicles', 'karma_past_life', 'wealth_assets_resources']","['Income & Earnings', 'Past Life Patterns', 'Vehicles & Movables']","['income_primary', 'movable_assets', 'karmic_blessings']"
"If Rahu be in Upavesanavastha the native will be distressed due to ulcers, be endowed with royal association, highly honourable and ever devoid of financial happiness.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Rahu"", ""state"": ""Upavesanavastha""}]","['career_public_life', 'health_risks_longevity', 'home_property_vehicles']","['Physical Health', 'Prominence & Governance', 'Residence & Property']","['chronic_diseases', 'politics_public_service', 'public_image_reputation', 'debts_liabilities']"
"If Rahu be in Netrapani Avastha, the native will be troubled by eye diseases, will have fear from wicked people, snakes and thieves and will incur financial decline.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Rahu"", ""state"": ""Netrapani Avastha""}]","['health_risks_longevity', 'relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Physical Health', 'Public Interaction']","['chronic_diseases', 'disputes_conflicts', 'accidents_injuries', 'financial_risks']"
"If Rahu be in Prakasavastha, the native will acquire a high position, will perform auspicious acts, will obtain elevation of financial state, be highly virtuous, be a chief in the king's court, be charming like freshly formed clouds and be very prosperous in foreign places.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Rahu"", ""state"": ""Prakasavastha""}]","['career_public_life', 'core_self_vitality', 'wealth_assets_resources']","['Career Dynamics', 'Identity & Personality', 'Income & Earnings', 'Prominence & Governance']","['authority_leadership', 'income_primary', 'self_identity_character', 'politics_public_service', 'foreign_career_relocation']"
"If Rahu is in Gamanavastha the native will be endowed with numerous children, be scholarly, wealthy, charitable and honoured by the king.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Rahu"", ""state"": ""Gamanavastha""}]","['career_public_life', 'family_lineage', 'learning_education_creativity', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Children & Descendants', 'Dharma & Spiritual Path', 'Income & Earnings', 'Prominence & Governance', 'Skills & Creativity']","['childbearing_potential', 'intellectual_skills', 'income_primary', 'charitable_service', 'public_image_reputation']"
"If Rahu is in Agamanavastha, the native will be very irritable, bereft of intelligence and wealth, crooked, miserly and libidinous.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Rahu"", ""state"": ""Agamanavastha""}]","['core_self_vitality', 'health_risks_longevity', 'home_property_vehicles', 'learning_education_creativity', 'relationships']","['Identity & Personality', 'Mental & Emotional Health', 'Residence & Property', 'Romantic & Marriage', 'Skills & Creativity']","['stress_anxiety', 'intellectual_skills', 'debts_liabilities', 'self_identity_character', 'intimacy_sexuality']"
"If Rahu is in Sabhavastha the native will be scholarly, miserly, and endowed with others' wealth and happiness.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Rahu"", ""state"": ""Sabhavastha""}]","['core_self_vitality', 'learning_education_creativity', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Skills & Creativity']","['intellectual_skills', 'self_identity_character', 'inheritance_unearned_income']"
"If Rahu be in Agamavastha, the native will be always mentally distressed, will have fear from enemies and litigations with enemies, be bereft of his own men, will face financial destruction, and be crafty and emaciated.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Rahu"", ""state"": ""Agamavastha""}]","['health_risks_longevity', 'relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Mental & Emotional Health', 'Physical Health', 'Public Interaction', 'Social & Family Relations']","['stress_anxiety', 'disputes_conflicts', 'friendships_social_circle', 'sudden_gains_losses', 'general_health']"
"If Rahu be in Bhojanavastha, the native will be distressed without food, dull-witted, be not bold in his acts and be bereft of conjugal/progenic happiness.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 6)",avastha,,"[{""planet_name"": ""Rahu"", ""state"": ""Bhojanavastha""}]","['core_self_vitality', 'home_property_vehicles', 'learning_education_creativity', 'relationships']","['Identity & Personality', 'Residence & Property', 'Romantic & Marriage', 'Skills & Creativity', 'Social & Family Relations']","['debts_liabilities', 'intellectual_skills', 'confidence_charisma', 'marriage_spouse', 'children_relations']"
