chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"Should Mars be in Upavesanavastha in the ascendant, the native will be extremely sinful, will incur several diseases, indigent and most unpeaceful.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Upavesanavastha"", ""house"": 1}]","['core_self_vitality', 'health_risks_longevity', 'wealth_assets_resources']","['Financial Dynamics', 'Identity & Personality', 'Mental & Emotional Health', 'Physical Health']","['self_identity_character', 'general_health', 'chronic_diseases', 'wealth_stability', 'psychological_balance']"
"If the said Avastha occurs for Mars in the 9th house, the native will lose whole of his wealth apart from his wife and progeny.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Upavesanavastha"", ""house"": 9}]","['family_lineage', 'relationships', 'wealth_assets_resources']","['Children & Descendants', 'Financial Dynamics', 'Romantic & Marriage']","['sudden_gains_losses', 'wealth_stability', 'marriage_spouse', 'childbearing_potential']"
Mars in Netrapani Avastha in the ascendant will give poverty and will destroy the native's wife and progeny; in other houses this confers on the native all kinds of wealth and happiness from wife and children.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Netrapani"", ""house"": 1}, {""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Netrapani"", ""house"": [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]}]","['family_lineage', 'relationships', 'wealth_assets_resources', 'yogas']","['Children & Descendants', 'Financial Dynamics', 'Romantic & Marriage', 'Strength & Success Yogas']","['wealth_stability', 'marriage_spouse', 'childbearing_potential', 'dhana_yogas', 'child_success']"
"However, the 2nd house position or the 7th house position of Mars in Netrapani Avastha will cause fear from lions and snakes apart from giving earnings from lands. Further the native's wife will predecease him.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Netrapani"", ""house"": 2}, {""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Netrapani"", ""house"": 7}]","['career_public_life', 'health_risks_longevity', 'relationships', 'wealth_assets_resources']","['Assets & Property', 'Career Dynamics', 'Longevity & Risks', 'Physical Health', 'Romantic & Marriage']","['accidents_injuries', 'risk_periods', 'income_from_profession', 'property_real_estate', 'marriage_spouse', 'lifespan_overview']"
"Should Mars be in Prakasanavastha in the 5th or in the 7th house, the native will lose his wife and all children.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Prakasanavastha"", ""house"": 5}, {""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Prakasanavastha"", ""house"": 7}]","['family_lineage', 'health_risks_longevity', 'relationships']","['Children & Descendants', 'Longevity & Risks', 'Romantic & Marriage']","['marriage_spouse', 'childbearing_potential', 'other_longevity_risks']"
"Placed in the 5th house in Prakasanavastha if Mars is conjunct Saturn, the native will kill cows.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Prakasanavastha"", ""house"": 5, ""planet_names"": [""Mars"", ""Saturn""]}]","['core_self_vitality', 'karma_past_life']","['Identity & Personality', 'Other']","['self_identity_character', 'other_karma_related']"
"Should Mars be in Gamanavastha, the native will be active in his assignments, will incur diseases of the joints, burning pains in eyes, dental afflictions and the like, will have fear from dogs and will adore the guise of a female. These effects are for the placement of Mars in the ascendant.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Gamanavastha"", ""house"": 1}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity']","['Career Dynamics', 'Identity & Personality', 'Longevity & Risks', 'Physical Health']","['career_stability_longevity', 'general_health', 'chronic_diseases', 'risk_periods', 'self_identity_character']"
"In other houses, Mars in Gamanavastha will bring royal favours, leadership and luxuries of the life.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Gamanavastha"", ""house"": [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]}]","['career_public_life', 'home_property_vehicles']","['Prominence & Governance', 'Vehicles & Movables']","['politics_public_service', 'authority_leadership', 'luxury_possessions']"
Mars in Agamanavastha will cause piles and diseases of rectum.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Agamanavastha""}]",['health_risks_longevity'],['Physical Health'],"['general_health', 'chronic_diseases']"
"If Mars is in Bhojanavastha or in Sayanavastha in the 5th house, or in the 8th house, there will be untimely death for the native.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Bhojanavastha"", ""house"": 5}, {""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Bhojanavastha"", ""house"": 8}, {""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Sayanavastha"", ""house"": 5}, {""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Sayanavastha"", ""house"": 8}]",['health_risks_longevity'],['Longevity & Risks'],"['lifespan_overview', 'sudden_endings', 'risk_periods']"
"In other houses, Bhojanavastha of Mars will confer wealth.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Bhojanavastha"", ""house"": [1, 2, 3, 4, 6, 7, 9, 10, 11, 12]}]","['wealth_assets_resources', 'yogas']","['Income & Earnings', 'Strength & Success Yogas']","['dhana_yogas', 'income_primary']"
"Should Mars be in Nrityalipsavastha and be in the ascendant, 2nd, 7th or 10th, the native will receive all kinds of happiness; there will be miseries galore if Mars is in the 8th or 9th a part from incurring untimely death.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Nrityalipsavastha"", ""house"": [1, 2, 7, 10]}, {""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Nrityalipsavastha"", ""house"": [8, 9]}]","['core_self_vitality', 'health_risks_longevity']","['Longevity & Risks', 'Other', 'Physical Health']","['other_core_self_related', 'vitality_energy_levels', 'other_health_related', 'lifespan_overview', 'sudden_endings']"
"In other houses, this state of Mars will make the native akin to Kubera.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Nrityalipsavastha"", ""house"": [3, 4, 5, 6, 11, 12]}]","['wealth_assets_resources', 'yogas']","['Financial Dynamics', 'Income & Earnings', 'Strength & Success Yogas']","['dhana_yogas', 'income_primary', 'wealth_stability']"
Mars in the 7th or in the 9th in Kautukavastha will give several diseases and death of first child and wife.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Kautukavastha"", ""house"": 7}, {""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Kautukavastha"", ""house"": 9}]","['family_lineage', 'health_risks_longevity', 'relationships']","['Children & Descendants', 'Longevity & Risks', 'Physical Health', 'Romantic & Marriage']","['general_health', 'chronic_diseases', 'childbearing_potential', 'marriage_spouse', 'other_longevity_risks']"
"In other houses, this state will confer scholarship, various kinds of wealth, two wives and more female children.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Kautukavastha"", ""house"": [1, 2, 3, 4, 5, 6, 8, 10, 11, 12]}]","['career_public_life', 'family_lineage', 'relationships', 'yogas']","['Children & Descendants', 'Profession & Field', 'Romantic & Marriage', 'Strength & Success Yogas']","['education_academia_research', 'dhana_yogas', 'marriage_spouse', 'childbearing_potential']"
"In Nidravastha, Mars in the ascendant, 2nd, 3rd, 9th, 10th or 11th, will give scholarship, foolishness and poverty.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Nidravastha"", ""house"": [1, 2, 3, 9, 10, 11]}]","['career_public_life', 'learning_education_creativity', 'wealth_assets_resources']","['Financial Dynamics', 'Profession & Field', 'Skills & Creativity']","['education_academia_research', 'intellectual_skills', 'wealth_stability']"
The 5th house or 7th house placement of Mars in this Avastha will give many miseries and many male children.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Nidravastha"", ""house"": 5}, {""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Nidravastha"", ""house"": 7}]","['family_lineage', 'health_risks_longevity']","['Children & Descendants', 'Other']","['other_health_related', 'childbearing_potential']"
"Should Rahu join Mars in Nidravastha in any house the native will have many wives, be miserable, and will suffer from some diseases on the surface of feet.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mars"", ""state"": ""Nidravastha"", ""planet_names"": [""Mars"", ""Rahu""]}]","['health_risks_longevity', 'relationships']","['Other', 'Physical Health', 'Romantic & Marriage']","['marriage_spouse', 'other_health_related', 'general_health']"
"Should Mercury in Sayanavastha be in the ascendant, the native will be lame and will have reddish eyes (like the black bee).","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Sayanavastha"", ""house"": 1}]","['core_self_vitality', 'health_risks_longevity']","['Identity & Personality', 'Physical Health']","['physical_appearance', 'general_health']"
"if Mercury be in the said Avastha in other houses, the native will be addicted to licentious pleasures and be wicked.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Sayanavastha"", ""house"": [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]}]","['core_self_vitality', 'relationships']","['Identity & Personality', 'Romantic & Marriage']","['intimacy_sexuality', 'self_identity_character']"
"If Mercury be in Upavesanavastha in the ascendant, the native will possess (the seven principle) virtues; if aspected by or conjunct malefics, penury will result and if by benefics financial happiness will follow.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Upavesanavastha"", ""house"": 1}, {""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Upavesanavastha"", ""house"": 1, ""condition"": ""aspected by or conjunct malefics""}, {""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Upavesanavastha"", ""house"": 1, ""condition"": ""aspected by or conjunct benefics""}]","['core_self_vitality', 'home_property_vehicles', 'wealth_assets_resources', 'yogas']","['Financial Dynamics', 'Identity & Personality', 'Residence & Property', 'Strength & Success Yogas']","['self_identity_character', 'wealth_stability', 'debts_liabilities', 'dhana_yogas']"
"If Mercury be in Netrapani Avastha, the native will be devoid of learning, wisdom, well-wishers and satisfaction but be honourable.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Netrapani""}]","['career_public_life', 'health_risks_longevity', 'learning_education_creativity', 'relationships']","['Knowledge & Wisdom', 'Mental & Emotional Health', 'Prominence & Governance', 'Skills & Creativity', 'Social & Family Relations']","['intellectual_skills', 'philosophical_understanding', 'friendships_social_circle', 'psychological_balance', 'public_image_reputation']"
"if Mercury be in the 5th house in the said Avastha, the subject will be bereft of happiness from wife and sons, be endowed with (more) female children and will gain abundant finance through royal patronage.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Netrapani"", ""house"": 5}]","['career_public_life', 'family_lineage', 'relationships']","['Career Dynamics', 'Children & Descendants', 'Prominence & Governance', 'Romantic & Marriage']","['marriage_spouse', 'child_success', 'childbearing_potential', 'income_from_profession', 'politics_public_service']"
"If Mercury be in Prakasavastha, the native will be charitable, merciful, meritorious, will cross the boundaries of ocean in respect of many branches of learning, be endowed with great faculty of discrimination and will destroy evil people.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Prakasavastha""}]","['core_self_vitality', 'learning_education_creativity', 'relationships', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Formal Education', 'Identity & Personality', 'Public Interaction', 'Skills & Creativity']","['charitable_service', 'self_identity_character', 'higher_education', 'intellectual_skills', 'disputes_conflicts']"
If Mercury be in Gamanavastha the native will visit the court of kings on many occasions and Goddess Lakshmi (denoting wealth) will dwell in his abode.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Gamanavastha""}]","['career_public_life', 'wealth_assets_resources', 'yogas']","['Financial Dynamics', 'Prominence & Governance', 'Strength & Success Yogas']","['politics_public_service', 'networking_influence', 'dhana_yogas', 'wealth_stability']"
"If Mercury be in Agamanavastha, the same effects due to his being in Gamanavastha will fructify.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Agamanavastha""}]","['career_public_life', 'wealth_assets_resources', 'yogas']","['Financial Dynamics', 'Prominence & Governance', 'Strength & Success Yogas']","['politics_public_service', 'networking_influence', 'dhana_yogas', 'wealth_stability']"
"If Mercury be in Sabhavastha, and be in exaltation, the native will be affluent and meritorious at all times, be equal to Kubera (the lord of wealth in Hindu mythology) or be a king or a minister, be devoted to Lord Vishnu and Lord Siva, be virtuous and will attain final emancipation.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Sabhavastha"", ""condition"": ""in exaltation""}]","['career_public_life', 'core_self_vitality', 'karma_past_life', 'travel_dharma_spirituality', 'wealth_assets_resources', 'yogas']","['Dharma & Spiritual Path', 'Financial Dynamics', 'Identity & Personality', 'Moksha & Liberation', 'Prominence & Governance', 'Strength & Success Yogas']","['dhana_yogas', 'wealth_stability', 'self_identity_character', 'authority_leadership', 'politics_public_service', 'religious_alignment', 'moksha_factors']"
"Should Mercury be in Agamavastha, the native will serve base men and gain wealth thereby and will have two sons and one fame-bringing daughter.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Agamavastha""}]","['career_public_life', 'family_lineage']","['Career Dynamics', 'Children & Descendants', 'Profession & Field']","['service_employment', 'income_from_profession', 'childbearing_potential', 'child_success']"
"If Mercury be in Bhojanavastha, the native will face financial losses through litigations, will physically lose on account of fear from king (i.e. will become thin due to royal wrath), fickle-minded and will be bereft of physical and conjugal felicity.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Bhojanavastha""}]","['career_public_life', 'health_risks_longevity', 'relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Mental & Emotional Health', 'Physical Health', 'Profession & Field', 'Prominence & Governance', 'Public Interaction', 'Romantic & Marriage']","['sudden_gains_losses', 'disputes_conflicts', 'legal_professions', 'politics_public_service', 'general_health', 'psychological_balance', 'marriage_spouse']"
"If Mercury be in Nrityalipsavastha, the native will be endowed with honour, conveyances, corals (i.e. gems etc.), sons, friends, prowess and recognition in assembly due to his scholarship; if with the said state Mercury be in a malefic's sign the native will be addicted to prostitutes and will long for licentious pleasures.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Nrityalipsavastha""}, {""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Nrityalipsavastha"", ""condition"": ""in a malefic's sign""}]","['career_public_life', 'core_self_vitality', 'family_lineage', 'home_property_vehicles', 'learning_education_creativity', 'relationships']","['Children & Descendants', 'Identity & Personality', 'Profession & Field', 'Prominence & Governance', 'Romantic & Marriage', 'Skills & Creativity', 'Social & Family Relations', 'Vehicles & Movables']","['public_image_reputation', 'vehicle_ownership', 'luxury_possessions', 'child_success', 'friendships_social_circle', 'intellectual_skills', 'education_academia_research', 'intimacy_sexuality', 'self_identity_character']"
"If Mercury be in Kautukavastha, and be in the ascendant, the native will be skilful in music; if be in the 7th/8th with the said Avastha one will be addicted to courtezans and if in the 9th, the native will be meritorious and attain heavens after death.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 4)",avastha,,"[{""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Kautukavastha"", ""house"": 1}, {""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Kautukavastha"", ""house"": 7}, {""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Kautukavastha"", ""house"": 8}, {""type"": ""avastha"", ""planet_name"": ""Mercury"", ""state"": ""Kautukavastha"", ""house"": 9}]","['career_public_life', 'core_self_vitality', 'karma_past_life', 'learning_education_creativity', 'relationships', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Identity & Personality', 'Moksha & Liberation', 'Profession & Field', 'Romantic & Marriage', 'Skills & Creativity']","['arts_performance', 'creative_arts_entertainment', 'intimacy_sexuality', 'self_identity_character', 'spiritual_growth', 'other_moksha_factors']"
