chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"If the 9th lord is in the ascendant, the native will be fortunate (or prosperous), will be honoured by the king, be virtuous, dharmic, learned and honoured by the public. Notes: If the 9th lord is in the rising sign, the native will hold a very high position which will bring him wealth and fame. He will be free from enemies. A female having the said position will prove a worthy housewife and be rid of afflictions from other planetary sources.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 1}]","['career_public_life', 'learning_education_creativity', 'relationships', 'travel_dharma_spirituality', 'yogas']","['Dharma & Spiritual Path', 'Prominence & Governance', 'Public Interaction', 'Romantic & Marriage', 'Skills & Creativity', 'Strength & Success Yogas']","['dhana_yogas', 'public_image_reputation', 'authority_leadership', 'spiritual_growth', 'intellectual_skills', 'disputes_conflicts', 'marriage_spouse']"
These effects will not be enjoyed by a Scorpio native.,"BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 1, ""planet_name"": ""Moon"", ""sign"": ""Scorpio""}]","['Foundational Concepts', 'career_public_life', 'wealth_assets_resources']","['Astrological Principles', 'Other']","['general_principle', 'other_wealth_related', 'other_career_related']"
"If the 9th lord is in the 2nd, the native will be a scholar, be dear to all, wealthy, sensuous and endowed with happiness from wife, sons etc..","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 2}]","['learning_education_creativity', 'relationships', 'wealth_assets_resources']","['Income & Earnings', 'Public Interaction', 'Romantic & Marriage', 'Skills & Creativity', 'Social & Family Relations']","['intellectual_skills', 'social_influence_presence', 'income_primary', 'intimacy_sexuality', 'marriage_spouse', 'children_relations']"
"If the 9th lord is in the 3rd, the native will be endowed with fraternal bliss, be wealthy, virtuous and charming.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 3}]","['core_self_vitality', 'relationships', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Dharma & Spiritual Path', 'Identity & Personality', 'Income & Earnings', 'Social & Family Relations']","['siblings_relations', 'income_primary', 'spiritual_growth', 'confidence_charisma']"
"If the 9th lord is in the 4th, the native will enjoy houses, conveyances and happiness, will have all kinds of wealth and be devoted to his mother.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 4}]","['family_lineage', 'home_property_vehicles', 'wealth_assets_resources']","['Income & Earnings', 'Parents & Ancestors', 'Residence & Property', 'Vehicles & Movables']","['property_acquisition', 'vehicle_ownership', 'home_comforts', 'income_primary', 'mother_status_influence']"
"If the 9th lord is in the 5th the native will be endowed with sons and prosperity, devoted to elders, bold, charitable and learned.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 5}]","['core_self_vitality', 'learning_education_creativity', 'relationships', 'travel_dharma_spirituality', 'yogas']","['Dharma & Spiritual Path', 'Identity & Personality', 'Skills & Creativity', 'Social & Family Relations', 'Strength & Success Yogas']","['children_relations', 'dhana_yogas', 'parental_relations', 'confidence_charisma', 'charitable_service', 'intellectual_skills']"
"If the 9th lord is in the 6th, the native will enjoy meagre prosperity, be devoid of happiness from maternal relatives and be always troubled by enemies.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 6}]","['relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Public Interaction', 'Social & Family Relations']","['wealth_stability', 'inlaws_extended_family', 'disputes_conflicts']"
"O Brahmin, If the 9th lord is in the 7th, the native will beget happiness after marriage, be virtuous, and famous. Notes : one will further be able to achieve success in all his undertakings. His prosperity will pick up after marriage. The native will be not well disposed to his father. These are additional effects due to the 7th house placement of the 9th lord.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 7}]","['career_public_life', 'family_lineage', 'relationships', 'travel_dharma_spirituality']","['Career Dynamics', 'Dharma & Spiritual Path', 'Parents & Ancestors', 'Prominence & Governance', 'Romantic & Marriage']","['marriage_spouse', 'spiritual_growth', 'public_image_reputation', 'career_stability_longevity', 'father_status_influence']"
"If the 9th lord is in the 8th, the native will not be prosperous and will not enjoy happiness from his elder brother. Notes : Having got the 9th lord relegated to the 8th house, one will be devoid of fortunes. He will face failures in all his undertakings. He will not achieve professional and financial stability. His father will primarily incur a cut in longevity. The native will be a source of miseries to his elder brothers/sisters. A blessing in disguise with this position is a probable inheritence of patrimony by the native.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 8}]","['career_public_life', 'family_lineage', 'health_risks_longevity', 'relationships', 'wealth_assets_resources']","['Career Dynamics', 'Financial Dynamics', 'Income & Earnings', 'Longevity & Risks', 'Parents & Ancestors', 'Social & Family Relations']","['wealth_stability', 'siblings_relations', 'career_stability_longevity', 'father_status_influence', 'lifespan_overview', 'inheritance_unearned_income']"
"If the 9th lord is in the 9th, the native will be endowed with abundant fortunes, virtues and beauty and will enjoy much happiness from co-born. Notes : Should the 9th lord be in the 9th itself, one will obtain fraternal bliss. His co-bron will amass fortune. The native himself will own properties in a large scale. He will achieve easy success in each and every undertaking. His father will play a significant role in his (i.e. the native's) progress. The native's mother will be free from diseases. The native will be nurtured by his maternal grandparents.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 9}]","['career_public_life', 'core_self_vitality', 'family_lineage', 'home_property_vehicles', 'relationships', 'travel_dharma_spirituality', 'yogas']","['Career Dynamics', 'Dharma & Spiritual Path', 'Identity & Personality', 'Parents & Ancestors', 'Residence & Property', 'Social & Family Relations', 'Strength & Success Yogas']","['dhana_yogas', 'spiritual_growth', 'physical_appearance', 'siblings_relations', 'property_acquisition', 'career_stability_longevity', 'father_status_influence', 'mother_status_influence', 'inlaws_extended_family']"
"If the 9th lord is in the 10th, the native will be a king or equal to him or be a minister or an army chief, be virtuous and dear to all. Notes : The sage suggests that with the 9th lord going to the 10th the native will be either a king or a minister or an army chief. Apparently, if the 9th lord is prepotent, one will enjoy royal status. The strength proportionately falling down will make the native enjoy comparatively lesser positions.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 10}]","['career_public_life', 'relationships', 'travel_dharma_spirituality', 'yogas']","['Dharma & Spiritual Path', 'Prominence & Governance', 'Public Interaction', 'Strength & Success Yogas']","['authority_leadership', 'politics_public_service', 'military_defense_security', 'spiritual_growth', 'social_influence_presence', 'raja_yogas']"
"If the 9th lord is in the 11th, the native will enjoy financial gains day by day, be devoted to elders, virtuous and meritorious in acts. Notes : The native who has the 9th lord in the 11th house will see increasing phases of fortunes and prosperity. The 9th lord indicates one's prosperity and the 11th house gains. Hence the said position is extremely favourable for material upliftment. Additional effects due to the 9th lord's placement in the 11th house are high honours, spiritual success, metaphysical achievements and gains through father.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 11}]","['career_public_life', 'family_lineage', 'relationships', 'travel_dharma_spirituality', 'wealth_assets_resources', 'yogas']","['Dharma & Spiritual Path', 'Income & Earnings', 'Parents & Ancestors', 'Prominence & Governance', 'Social & Family Relations', 'Strength & Success Yogas']","['income_primary', 'dhana_yogas', 'parental_relations', 'spiritual_growth', 'public_image_reputation', 'father_status_influence']"
"This will, however, not apply to Gemini ascendant having Saturn, the 9th lord, in the 11th house. On the contrary it will prove highly detrimental for the prosperity of the native.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 11, ""planet_name"": ""Saturn"", ""sign"": ""Aries""}]","['Foundational Concepts', 'wealth_assets_resources']","['Astrological Principles', 'Financial Dynamics']","['general_principle', 'wealth_stability']"
"If the 9th lord is in the 12th, the native will incur loss of fortunes, will always spend on auspicious acts and will become poor on account of entertaining guests. Notes : The 9th lord in the 12th is said to cause loss of wealth on account of entertaining guests. In the modern context lavish parties will take this role. The native will land in financial difficulties on account of throwing parties and the like. This position is not also auspicious for the happiness of elder brothers and sisters.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 9, ""placed_in_house"": 12}]","['home_property_vehicles', 'relationships', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Dharma & Spiritual Path', 'Financial Dynamics', 'Residence & Property', 'Social & Family Relations']","['sudden_gains_losses', 'debts_liabilities', 'charitable_service', 'siblings_relations']"
"If the 10th lord is in the ascendant, the native will be scholarly, famous, be a poet, will incur diseases in boyhood and be happy later on. His wealth will increase day by day.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 7)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 1}]","['career_public_life', 'health_risks_longevity', 'learning_education_creativity', 'wealth_assets_resources']","['Financial Dynamics', 'Income & Earnings', 'Physical Health', 'Prominence & Governance', 'Skills & Creativity']","['intellectual_skills', 'public_image_reputation', 'writing_expression', 'general_health', 'income_primary', 'wealth_stability']"
