chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"If a planet is conjunct the Sun and is aspected by or conjunct a malefic or is aspected by an enemy, it is said to be in Kshobhitavhshta.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Kshobhita"", ""conjunction_with"": ""Sun"", ""aspected_by"": ""malefic""}, {""state"": ""Kshobhita"", ""conjunction_with"": [""Sun"", ""malefic""]}, {""state"": ""Kshobhita"", ""conjunction_with"": ""Sun"", ""aspected_by"": ""enemy_planet""}]","['Foundational Concepts', 'doshas', 'health_risks_longevity', 'relationships']","['Astrological Principles', 'Malefic Influences', 'Mental & Emotional Health', 'Public Interaction']","['definition', 'stress_anxiety', 'disputes_conflicts', 'other_malefic_influences']"
The houses occupied by a planet in kshuditavastha or Kshobhitavastha are destroyed.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Kshudita"", ""effect"": ""destruction_of_house_occupied""}, {""state"": ""Kshobhita"", ""effect"": ""destruction_of_house_occupied""}]","['Foundational Concepts', 'doshas']","['Astrological Principles', 'Malefic Influences']","['general_principle', 'other_malefic_influences']"
"If a planet pointed in the 10th house is in Lajjitavastba, Kshudhitavastha or Kshobhitavastha, the person will always be subjected to miseries.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""house"": 10, ""state"": ""Lajjita"", ""result"": ""subjected_to_miseries""}, {""house"": 10, ""state"": ""Kshudhita"", ""result"": ""subjected_to_miseries""}, {""house"": 10, ""state"": ""Kshobhita"", ""result"": ""subjected_to_miseries""}]","['career_public_life', 'health_risks_longevity']","['Career Dynamics', 'Mental & Emotional Health', 'Prominence & Governance']","['career_stability_longevity', 'public_image_reputation', 'stress_anxiety']"
"If a planet in the 5th house is in Lajjitavastha, there will be destruction of progeny, or there will be only one surviving child.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""house"": 5, ""state"": ""Lajjita"", ""result"": ""destruction_of_progeny_or_one_surviving_child""}]","['doshas', 'family_lineage', 'relationships']","['Affliction Doshas', 'Children & Descendants', 'Social & Family Relations']","['childbearing_potential', 'children_relations', 'other_affliction_doshas']"
surely the wife of the native will die if there is a planet in the 7th in Kshobhitavastha or in Trushitavastha.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""house"": 7, ""state"": ""Kshobhita"", ""result"": ""death_of_wife""}, {""house"": 7, ""state"": ""Trushita"", ""result"": ""death_of_wife""}]","['doshas', 'health_risks_longevity', 'relationships']","['Affliction Doshas', 'Longevity & Risks', 'Romantic & Marriage']","['marriage_spouse', 'lifespan_overview', 'other_affliction_doshas']"
"A planet in Garvitavastha will cause happiness through new houses and gardens, regalhood, skill in arts, financial gains at all times, and improvement in business.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Garvita"", ""result"": ""happiness_from_houses_gardens_regalhood_art_skills_financial_gains_business_improvement""}]","['career_public_life', 'home_property_vehicles', 'learning_education_creativity', 'wealth_assets_resources']","['Income & Earnings', 'Profession & Field', 'Prominence & Governance', 'Residence & Property', 'Skills & Creativity']","['property_acquisition', 'authority_leadership', 'arts_performance', 'income_primary', 'independent_business_entrepreneurship']"
"A planet in Muditavastha will give residences, clothes, ornaments, happiness from lands and wife, happiness from relatives, living in royal palaces, destruction of enemies and acquisition of wisdom and learning.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Mudita"", ""result"": ""residences_clothes_ornaments_happiness_from_land_wife_relatives_royal_living_enemy_destruction_wisdom_learning""}]","['family_lineage', 'home_property_vehicles', 'learning_education_creativity', 'relationships']","['Extended Family Dynamics', 'Knowledge & Wisdom', 'Public Interaction', 'Residence & Property', 'Romantic & Marriage', 'Vehicles & Movables']","['home_comforts', 'luxury_possessions', 'marriage_spouse', 'family_support_conflicts', 'disputes_conflicts', 'lifelong_learning']"
"A planet in Lajjitavastha will give aversion to God, loss of intelligence, loss of child, interest in evil speeches and listlessness in good things.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Lajjita"", ""result"": ""aversion_to_god_loss_of_intelligence_loss_of_child_interest_in_evil_speeches_listlessness""}]","['family_lineage', 'health_risks_longevity', 'learning_education_creativity', 'travel_dharma_spirituality']","['Children & Descendants', 'Dharma & Spiritual Path', 'Mental & Emotional Health', 'Skills & Creativity']","['spiritual_growth', 'intellectual_skills', 'childbearing_potential', 'psychological_balance']"
"A planet in Kshobhitavastha will give acute penury, evil disposition, miseries, financial debacles, distress to feet and obstruction to income due to royal wrath.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Kshobhita"", ""result"": ""acute_penury_evil_disposition_miseries_financial_debacles_distress_to_feet_income_obstruction""}]","['core_self_vitality', 'health_risks_longevity', 'home_property_vehicles', 'wealth_assets_resources']","['Financial Dynamics', 'Identity & Personality', 'Income & Earnings', 'Physical Health', 'Residence & Property']","['debts_liabilities', 'sudden_gains_losses', 'self_identity_character', 'accidents_injuries', 'income_primary']"
"A planet in Kshudhitavastha will cause downfall due to grief and passion, grief on account of relatives, physical decline, troubles from enemies, financial distress, loss of physical strength and an eclipsed mind due to miseries.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Kshudhita"", ""result"": ""downfall_from_grief_passion_grief_from_relatives_physical_decline_enemy_troubles_financial_distress_strength_loss_eclipsed_mind""}]","['family_lineage', 'health_risks_longevity', 'home_property_vehicles', 'relationships']","['Extended Family Dynamics', 'Mental & Emotional Health', 'Physical Health', 'Public Interaction', 'Residence & Property']","['emotional_resilience', 'family_support_conflicts', 'general_health', 'disputes_conflicts', 'debts_liabilities', 'psychological_balance']"
"A planet in Trushitavastha will cause diseases through association with females, leading over wicked (or evil) deeds, loss of wealth due to one's own men, physical weakness, miseries caused by evil people and decline of honour.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Trushita"", ""result"": ""diseases_from_females_wicked_deeds_wealth_loss_physical_weakness_miseries_from_evil_people_decline_of_honour""}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Identity & Personality', 'Physical Health', 'Prominence & Governance', 'Romantic & Marriage']","['chronic_diseases', 'intimacy_sexuality', 'self_identity_character', 'sudden_gains_losses', 'general_health', 'public_image_reputation']"
