chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"If the Moon is in Sabhavastha, the native will be eminent among men, honoured by kings, and kings of kings, be very beautiful, will subdue the passion of women, be skilful in sexual acts and be virtuous.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Sabhavastha""}]","['career_public_life', 'core_self_vitality', 'relationships']","['Identity & Personality', 'Prominence & Governance', 'Romantic & Marriage']","['public_image_reputation', 'authority_leadership', 'physical_appearance', 'intimacy_sexuality', 'self_identity_character']"
"If the Moon is in Agamavastha, the native will be garrulous, and virtuous and if the said Moon is of dark fortnight the native will have two wives, be sick, highly wicked and be violent.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Agamavastha""}, {""planet_name"": ""Moon"", ""state"": ""Agamavastha"", ""condition"": ""dark fortnight""}]","['core_self_vitality', 'health_risks_longevity', 'relationships']","['Identity & Personality', 'Physical Health', 'Romantic & Marriage']","['self_identity_character', 'marriage_spouse', 'general_health']"
"If the Moon is in Bhojanavastha, the native will be endowed with honour, conveyances, attendants, social status, wife and daughters, provided she is Full; if she is in dark fortnight these auspicious effects will fail to come.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Bhojanavastha"", ""condition"": ""Full Moon""}, {""planet_name"": ""Moon"", ""state"": ""Bhojanavastha"", ""condition"": ""dark fortnight""}]","['career_public_life', 'home_property_vehicles', 'relationships']","['Prominence & Governance', 'Public Interaction', 'Romantic & Marriage', 'Social & Family Relations', 'Vehicles & Movables']","['public_image_reputation', 'vehicle_ownership', 'social_influence_presence', 'marriage_spouse', 'children_relations']"
"If the Moon is in Nrityalipsavastha and be endowed with (fortnightly) strength, the native will be strong, will have knowledge of songs and be a critic of beauty of things; if the said Moon is of dark fortnight, the person will be sinful.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Nrityalipsavastha"", ""condition"": ""with fortnightly strength""}, {""planet_name"": ""Moon"", ""state"": ""Nrityalipsavastha"", ""condition"": ""dark fortnight""}]","['core_self_vitality', 'health_risks_longevity', 'learning_education_creativity']","['Identity & Personality', 'Physical Health', 'Skills & Creativity']","['vitality_energy_levels', 'arts_performance', 'intellectual_skills', 'self_identity_character']"
"If the Moon is in Kautukavastha, the native will attain kingship, lordship over wealth and skill in sexual acts and in sporting with harlots.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Kautukavastha""}]","['career_public_life', 'relationships', 'wealth_assets_resources']","['Income & Earnings', 'Prominence & Governance', 'Romantic & Marriage']","['authority_leadership', 'income_primary', 'intimacy_sexuality']"
"Should increasing Moon conjunct Jupiter be in Nidravastha, the native will be quite eminent.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Nidravastha"", ""condition"": ""increasing and conjunct Jupiter""}]",['career_public_life'],['Prominence & Governance'],"['public_image_reputation', 'authority_leadership']"
"Devoid of Jupiter's conjunction, if the Moon is in the said Avastha, the native will lose his wealth on account of females, and female jackals will be crying around his abode (as though it were a cemetery).","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Nidravastha"", ""condition"": ""not conjunct Jupiter""}]","['health_risks_longevity', 'wealth_assets_resources']","['Financial Dynamics', 'Longevity & Risks']","['sudden_gains_losses', 'other_longevity_risks']"
"With the Moon in the ascendant in Sayanavastha, the native will incur diseases of rectum, be poor and highly irritable.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Sayanavastha"", ""house"": 1}]","['health_risks_longevity', 'wealth_assets_resources']","['Income & Earnings', 'Mental & Emotional Health', 'Physical Health']","['general_health', 'income_primary', 'psychological_balance']"
"If weak Moon be in this Avastha (in any house), the right side of the native's body will incur damages caused by fire.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Sayanavastha"", ""condition"": ""weak""}]",['health_risks_longevity'],['Physical Health'],['accidents_injuries']
There will be damage to teeth if the Moon is in Upavesanavastha.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Upavesanavastha""}]",['health_risks_longevity'],['Physical Health'],['general_health']
"The Moon in Netrapani Avastha will bring eye diseases, elephantasis, etc. and will make the native garrulous.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Netrapani Avastha""}]","['core_self_vitality', 'health_risks_longevity']","['Identity & Personality', 'Physical Health']","['general_health', 'chronic_diseases', 'self_identity_character']"
"If the Moon is in Gamanavastha, it will cause diseases of the head and brain.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Gamanavastha""}]",['health_risks_longevity'],['Physical Health'],['general_health']
There will be two wives and many daughters if the Moon is in Agamavastha.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Agamavastha""}]",['relationships'],"['Romantic & Marriage', 'Social & Family Relations']","['marriage_spouse', 'children_relations']"
Bhojanavastha of the Moon will bring fear from snakes and water.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Bhojanavastha""}]",['health_risks_longevity'],"['Longevity & Risks', 'Physical Health']","['accidents_injuries', 'risk_periods']"
The Moon in Nrityalipsavastha will give a very lean body and lasting sickness.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Nrityalipsavastha""}]","['core_self_vitality', 'health_risks_longevity']","['Identity & Personality', 'Physical Health']","['physical_appearance', 'chronic_diseases']"
Kautukavastha of the Moon will confer many sons.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Kautukavastha""}]","['family_lineage', 'relationships']","['Children & Descendants', 'Social & Family Relations']","['childbearing_potential', 'children_relations']"
"If the Moon is in Nidravastha in the 10th, the native will undergo miseries on account of his progeny.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Nidravastha"", ""house"": 10}]","['family_lineage', 'relationships']","['Extended Family Dynamics', 'Social & Family Relations']","['children_relations', 'family_support_conflicts']"
The Moon in the 5th or the 7th with the same Avastha will bring all kinds of auspicious effects.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Nidravastha"", ""house"": 5}, {""planet_name"": ""Moon"", ""state"": ""Nidravastha"", ""house"": 7}]",['core_self_vitality'],['Other'],['other_core_self_related']
"Should she join Rahu in the 5th or 7th, herself being in Nidravastha, everything of the native is destroyed and he will be laden with a thousand blemishes.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Nidravastha"", ""house"": 5, ""condition"": ""conjunct Rahu""}, {""planet_name"": ""Moon"", ""state"": ""Nidravastha"", ""house"": 7, ""condition"": ""conjunct Rahu""}]","['career_public_life', 'doshas', 'health_risks_longevity']","['Longevity & Risks', 'Malefic Influences', 'Prominence & Governance']","['sudden_endings', 'public_image_reputation', 'rahu_ketu_affliction']"
"If Mars is in Sayanavastha, the native will be troubled by wounds, itch and ulcer.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Mars"", ""state"": ""Sayanavastha""}]",['health_risks_longevity'],['Physical Health'],"['general_health', 'accidents_injuries']"
"If Mars be in Upavesanavastha, the native will be strong, sinful, untruthful, eminent, wealthy and bereft of virtues.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Mars"", ""state"": ""Upavesanavastha""}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Physical Health', 'Prominence & Governance']","['vitality_energy_levels', 'self_identity_character', 'public_image_reputation', 'income_primary']"
If Mars be in the ascendant and be in Netrapani Avastha there will be penury.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Mars"", ""state"": ""Netrapani Avastha"", ""house"": 1}]","['home_property_vehicles', 'wealth_assets_resources']","['Income & Earnings', 'Residence & Property']","['income_primary', 'debts_liabilities']"
in other houses this state will confer rulership of a city.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Mars"", ""state"": ""Netrapani Avastha""}]",['career_public_life'],['Prominence & Governance'],"['authority_leadership', 'politics_public_service']"
"Should Mars be in Prakasavastha, the native will shine with virtues and will be honoured by the king.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Mars"", ""state"": ""Prakasavastha""}]","['career_public_life', 'core_self_vitality']","['Identity & Personality', 'Prominence & Governance']","['self_identity_character', 'public_image_reputation', 'authority_leadership']"
