chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"One born in Ardha Chandra Yoga will lead an army, will possess a splendorous body, be dear to king. be strong and endowed with gems, gold and ornaments.","BPHS1, Chapter 35 - NABHASA YOGAS (Part 2)",yoga,Ardha Chandra Yoga,"[{""type"": ""yoga"", ""name"": ""Ardha Chandra Yoga""}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'home_property_vehicles']","['Identity & Personality', 'Physical Health', 'Prominence & Governance', 'Vehicles & Movables']","['authority_leadership', 'military_defense_security', 'physical_appearance', 'networking_influence', 'vitality_energy_levels', 'luxury_possessions']"
One born in Chakra yoga will be an emperor at whose feet will be the prostrating kings' heads adoring gem-studded diadems.,"BPHS1, Chapter 35 - NABHASA YOGAS (Part 2)",yoga,Chakra Yoga,"[{""type"": ""yoga"", ""name"": ""Chakra Yoga""}]",['career_public_life'],['Prominence & Governance'],"['authority_leadership', 'politics_public_service', 'public_image_reputation', 'networking_influence']"
"One born in Samudra yoga will have many precious stones and abundant wealth, be-endowed with pleasures, dear to people, will have firm wealth and be well-disposed.","BPHS1, Chapter 35 - NABHASA YOGAS (Part 2)",yoga,Samudra Yoga,"[{""type"": ""yoga"", ""name"": ""Samudra Yoga""}]","['core_self_vitality', 'home_property_vehicles', 'relationships', 'wealth_assets_resources', 'yogas']","['Financial Dynamics', 'Identity & Personality', 'Public Interaction', 'Residence & Property', 'Strength & Success Yogas', 'Vehicles & Movables']","['luxury_possessions', 'wealth_stability', 'dhana_yogas', 'home_comforts', 'social_influence_presence', 'self_identity_character']"
"One born in Veena yoga will be fond of songs, dance and musical instruments, be skilful, happy, wealthy and be a leader of men.","BPHS1, Chapter 35 - NABHASA YOGAS (Part 2)",yoga,Veena Yoga,"[{""type"": ""yoga"", ""name"": ""Veena Yoga""}]","['career_public_life', 'health_risks_longevity', 'learning_education_creativity', 'wealth_assets_resources']","['Financial Dynamics', 'Mental & Emotional Health', 'Profession & Field', 'Prominence & Governance', 'Skills & Creativity']","['arts_performance', 'creative_arts_entertainment', 'intellectual_skills', 'emotional_resilience', 'wealth_stability', 'authority_leadership']"
"One born in Daamini yoga will be helpful to others, will have righteously earned wealth, be very affluent, famous, will have many sons and gems, be courageous and red-lettered.","BPHS1, Chapter 35 - NABHASA YOGAS (Part 2)",yoga,Daamini Yoga,"[{""type"": ""yoga"", ""name"": ""Daamini Yoga""}]","['career_public_life', 'core_self_vitality', 'family_lineage', 'home_property_vehicles', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Children & Descendants', 'Dharma & Spiritual Path', 'Financial Dynamics', 'Income & Earnings', 'Prominence & Governance', 'Purpose & Direction', 'Vehicles & Movables']","['charitable_service', 'income_primary', 'wealth_stability', 'public_image_reputation', 'childbearing_potential', 'luxury_possessions', 'resilience_adaptability']"
"One born in Pasa yoga will be liable to be imprisoned, be skilful in work, be deceiving in disposition, will talk much, be bereft of good qualities and will have many servants.","BPHS1, Chapter 35 - NABHASA YOGAS (Part 2)",yoga,Pasa Yoga,"[{""type"": ""yoga"", ""name"": ""Pasa Yoga""}]","['career_public_life', 'core_self_vitality', 'learning_education_creativity', 'relationships']","['Identity & Personality', 'Knowledge & Wisdom', 'Profession & Field', 'Public Interaction']","['disputes_conflicts', 'practical_skills', 'self_identity_character', 'other_identity_personality', 'service_employment']"
"One born in Kedara yoga will be useful to many, be an agriculturist, be truthful, happy, fickle-minded and wealthy.","BPHS1, Chapter 35 - NABHASA YOGAS (Part 2)",yoga,Kedara Yoga,"[{""type"": ""yoga"", ""name"": ""Kedara Yoga""}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Dharma & Spiritual Path', 'Financial Dynamics', 'Identity & Personality', 'Mental & Emotional Health', 'Profession & Field']","['charitable_service', 'other_profession_type', 'self_identity_character', 'emotional_resilience', 'other_identity_personality', 'wealth_stability']"
"One born in Soola yoga will be sharp, indolent, bereft of wealth, be torturous, prohibited, valiant, and famous through war.","BPHS1, Chapter 35 - NABHASA YOGAS (Part 2)",yoga,Soola Yoga,"[{""type"": ""yoga"", ""name"": ""Soola Yoga""}]","['career_public_life', 'core_self_vitality', 'home_property_vehicles', 'learning_education_creativity', 'relationships']","['Identity & Personality', 'Prominence & Governance', 'Public Interaction', 'Residence & Property', 'Skills & Creativity']","['intellectual_skills', 'self_identity_character', 'debts_liabilities', 'disputes_conflicts', 'military_defense_security', 'public_image_reputation']"
"One born in Yuga yoga will be heretic, be devoid of wealth, be discarded by others, and be devoid of sons, mother and virtues.","BPHS1, Chapter 35 - NABHASA YOGAS (Part 2)",yoga,Yuga Yoga,"[{""type"": ""yoga"", ""name"": ""Yuga Yoga""}]","['core_self_vitality', 'family_lineage', 'home_property_vehicles', 'relationships', 'travel_dharma_spirituality']","['Children & Descendants', 'Dharma & Spiritual Path', 'Identity & Personality', 'Residence & Property', 'Social & Family Relations']","['philosophical_beliefs', 'debts_liabilities', 'friendships_social_circle', 'childbearing_potential', 'parental_relations', 'self_identity_character']"
"One born in Gola yoga will be strong, be devoid of wealth, learning and intelligence, be dirty, sorrowful and miserable.","BPHS1, Chapter 35 - NABHASA YOGAS (Part 2)",yoga,Gola Yoga,"[{""type"": ""yoga"", ""name"": ""Gola Yoga""}]","['core_self_vitality', 'health_risks_longevity', 'home_property_vehicles', 'learning_education_creativity']","['Identity & Personality', 'Mental & Emotional Health', 'Other', 'Physical Health', 'Residence & Property', 'Skills & Creativity']","['vitality_energy_levels', 'debts_liabilities', 'other_learning_related', 'intellectual_skills', 'self_identity_character', 'stress_anxiety', 'psychological_balance']"
"Ancestors say that the results due to the said (Nabhasa) yogas will be felt throughout, in all the Dasa periods.","BPHS1, Chapter 35 - NABHASA YOGAS (Part 2)",prose,,,"['Foundational Concepts', 'timing_windows']","['Astrological Principles', 'Dashas & Sub-Dashas']","['general_principle', 'vimshottari_dasha', 'other_dashas']"
